"conn","conn_name","mean","std","right_p","right_p_adj","both_p","both_p_adj","left_p","left_p_adj","t"
"x50_54","SOG_L -- IOG_L","-0.08017040889631855","0.04102897470660437",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.79074541157947
"x22_82","PoCG_L -- Thal_L","-0.2083832510041656","0.10664923694287898",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.7881307258366
"x16_54","LFOG_L -- IOG_L","-0.004298234304732432","0.002209466936320335",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.518052597163184
"x30_68","AG_L -- PCC_L","-0.10439383375375089","0.053793215809665895",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.368758749593056
"x70_72","Ins_L -- Amyg_L","-0.005628664634169047","0.002900860843302193",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.35902889071599
"x18_181","MFOG_L -- PIns_L","-0.012339612465484024","0.006364178412551979",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.313932930878025
"x34_181","STG_L -- PIns_L","-0.03582068552707679","0.018520770843342905",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.16103620757621
"x52_66","MOG_L -- dorsal_ACC_L","-0.009604769232237355","0.004966531607394984",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.15524791778749
"x4_82","SFG_pole_L -- Thal_L","-0.0008430839288800776","0.0004366380740191216",1.0,"1.0",0.0,"0.0",0.0,"0.0",-61.05893261675805
"x40_60","MTG_L_pole -- rostral_ACC_L","-0.0003969635479963036","0.00020633419236064517",1.0,"1.0",0.0,"0.0",0.0,"0.0",-60.838630057774104
"x20_48","RG_L -- FuG_L","-0.005459236494668651","0.0028395258926812014",1.0,"1.0",0.0,"0.0",0.0,"0.0",-60.797549524598836
"x24_54","PrCG_L -- IOG_L","-0.05861842377606087","0.030497363101916485",1.0,"1.0",0.0,"0.0",0.0,"0.0",-60.78156047847676
"x38_52","MTG_L -- MOG_L","-0.07446838928032347","0.039115221342490514",1.0,"1.0",0.0,"0.0",0.0,"0.0",-60.204113827697796
"x4_44","SFG_pole_L -- PHG_L","-2.8026588329983166e-5","1.4822986082789399e-5",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.79082330080926
"x26_30","SPG_L -- AG_L","-0.1834767269393922","0.09752632243653128",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.49207765307078
"x24_40","PrCG_L -- MTG_L_pole","-0.0014257171546009832","0.0007597995895656517",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.338193513514014
"x16_28","LFOG_L -- SMG_L","-0.0005683419088681956","0.00030336771894452124",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.24344646834435
"x54_66","IOG_L -- dorsal_ACC_L","-0.0024866065897929607","0.001327958326012854",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.21375930628144
"x40_183","MTG_L_pole -- PSTG_L","-0.027304967943671567","0.014604622198103807",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.12230317816579
"x60_82","rostral_ACC_L -- Thal_L","-0.0010723081585879669","0.0005742434634482281",1.0,"1.0",0.0,"0.0",0.0,"0.0",-59.05049601012541
"x42_66","ITG_L -- dorsal_ACC_L","-0.001197627311363546","0.0006423226132775037",1.0,"1.0",0.0,"0.0",0.0,"0.0",-58.961494016344986
"x20_52","RG_L -- MOG_L","-0.0036659219195313317","0.00196779087479439",1.0,"1.0",0.0,"0.0",0.0,"0.0",-58.91206803805715
"x10_76","IFG_opercularis_L -- Caud_L","-0.0026552542753423363","0.0014254913491484",1.0,"1.0",0.0,"0.0",0.0,"0.0",-58.90355828534404
"x12_52","IFG_orbitalis_L -- MOG_L","-0.013738539063292223","0.007409851032292681",1.0,"1.0",0.0,"0.0",0.0,"0.0",-58.63150955918377
"x28_32","SMG_L -- PrCu_L","-0.049746994845275866","0.02684605701086363",1.0,"1.0",0.0,"0.0",0.0,"0.0",-58.59847887385033
"x28_68","SMG_L -- PCC_L","-0.07668753235445337","0.04149610709854653",1.0,"1.0",0.0,"0.0",0.0,"0.0",-58.440968884626265
"x0_12","SFG_L -- IFG_orbitalis_L","-0.006893231070172344","0.00373050960971198",1.0,"1.0",0.0,"0.0",0.0,"0.0",-58.43252772445625
"x30_72","AG_L -- Amyg_L","-0.015682581857502983","0.008491059628167968",1.0,"1.0",0.0,"0.0",0.0,"0.0",-58.40575903769002
"x56_76","Cu_L -- Caud_L","-0.0012154634960223085","0.0006583463304843409",1.0,"1.0",0.0,"0.0",0.0,"0.0",-58.38314701919534
"x20_22","RG_L -- PoCG_L","-0.0005498618694340365","0.0002984448529090759",1.0,"1.0",2.0e-323,"4.4e-323",1.0e-323,"2.5e-323",-58.26255299565922
"x50_183","SOG_L -- PSTG_L","-0.08459367856154358","0.0459445550855866",1.0,"1.0",2.0e-323,"4.4e-323",1.0e-323,"2.5e-323",-58.22424428929881
"x18_50","MFOG_L -- SOG_L","-0.0008930653046803213","0.0004856312164504707",1.0,"1.0",6.0e-323,"1.3e-322",3.0e-323,"8.0e-323",-58.1536022890752
"x44_70","PHG_L -- Ins_L","-0.0014359523350434542","0.0007820538416163774",1.0,"1.0",2.0e-322,"4.3e-322",1.0e-322,"2.6e-322",-58.0635213144568
"x12_54","IFG_orbitalis_L -- IOG_L","-0.01571644092396389","0.008597207719975323",1.0,"1.0",5.89e-321,"1.275e-320",2.945e-321,"7.816e-321",-57.80917671179608
"x78_183","Put_L -- PSTG_L","-0.019113046555500387","0.010510749212915858",1.0,"1.0",3.4532e-319,"7.4616e-319",1.7266e-319,"4.57045e-319",-57.50376011820929
"x14_26","IFG_triangularis_L -- SPG_L","-0.004492541379202286","0.002476475701543239",1.0,"1.0",2.16057e-318,"4.65873e-318",1.080284e-318,"2.85228e-318",-57.36645520882928
"x54_76","IOG_L -- Caud_L","-0.003925815804826811","0.002164401696061289",1.0,"1.0",2.427354e-318,"5.223104e-318",1.213677e-318,"3.196323e-318",-57.35774297410378
"x56_66","Cu_L -- dorsal_ACC_L","-0.0448239205866892","0.024831611265542782",1.0,"1.0",9.620448e-317,"2.0572653e-316",4.810224e-317,"1.26359947e-316",-57.0827568121365
"x0_82","SFG_L -- Thal_L","-0.22171033970335613","0.12284613640034692",1.0,"1.0",1.1085521e-316,"2.365673e-316",5.5427604e-317,"1.45234356e-316",-57.07217783287856
"x28_78","SMG_L -- Put_L","-0.03788699261147384","0.021020535208672284",1.0,"1.0",3.0669617e-316,"6.5314925e-316",1.53348085e-316,"4.0079613e-316",-56.996260636027664
"x18_34","MFOG_L -- STG_L","-0.021502189725936375","0.01195772844204354",1.0,"1.0",1.819734385e-315,"3.85158505e-315",9.09867193e-316,"2.3720719e-315",-56.86355443225833
"x8_76","MFG_DPFC_L -- Caud_L","-0.050206162522333626","0.028361924934719104",1.0,"1.0",2.76523735046375e-310,"5.8053157357606e-310",1.38261867523187e-310,"3.59550333885677e-310",-55.97850869170244
"x24_72","PrCG_L -- Amyg_L","-0.0009962931868368592","0.0005648313607892597",1.0,"1.0",4.144469138139666e-309,"8.6832501173574e-309",2.072234569069833e-309,"5.375345310745055e-309",-55.77869619898183
"x34_64","STG_L -- subgenual_ACC_L","-0.0004587305261338207","0.0002601656603710722",1.0,"1.0",5.482894020905115e-309,"1.1464232952801605e-308",2.74144701045256e-309,"7.09349413954599e-309",-55.758061719645916
"x18_38","MFOG_L -- MTG_L","-0.013624692040893642","0.007800207622323823",1.0,"1.0",6.653050992461019e-306,"1.3799414383160633e-305",3.3265254962305096e-306,"8.585919921692212e-306",-55.23578519151784
"x52_183","MOG_L -- PSTG_L","-0.06544754321184042","0.03747707665908006",1.0,"1.0",7.81533401127e-306,"1.6177741403328898e-305",3.907667005635e-306,"1.0060784454806529e-305",-55.22397216154369
"x22_74","PoCG_L -- Hippo_L","-0.0018450492074835636","0.0010568092302257698",1.0,"1.0",9.560388985324249e-306,"1.975050419123872e-305",4.7801944926621245e-306,"1.2276678163536723e-305",-55.209187466031025
"x50_66","SOG_L -- dorsal_ACC_L","-0.027131315764096928","0.015623089225407652",1.0,"1.0",5.18637306489848e-304,"1.067176167429409e-303",2.59318653244924e-304,"6.64343579476476e-304",-54.9166381206142
"x0_46","SFG_L -- ENT_L","-8.838125073635576e-5","5.129274604892524e-5",1.0,"1.0",1.8280009022806139e-301,"3.717054879885936e-301",9.140004511403069e-302,"2.330025780618155e-301",-54.48841723442376
"x28_46","SMG_L -- ENT_L","-0.00018720919496470782","0.00010864831189131964",1.0,"1.0",1.8280009022820692e-301,"3.717054879885936e-301",9.140004511410346e-302,"2.330025780618155e-301",-54.4884172344237
"x50_76","SOG_L -- Caud_L","-0.0008745354605077085","0.0005101175582211083",1.0,"1.0",7.992716117984786e-300,"1.6188769436622808e-299",3.996358058992393e-300,"1.0162728724956087e-299",-54.213463254089525
"x34_185","STG_L -- PSMG_L","-0.09704868105312721","0.05683937069311515",1.0,"1.0",1.6559614585190666e-298,"3.3409748724507487e-298",8.279807292595333e-299,"2.100392291136316e-298",-53.99336275204118
"x18_62","MFOG_L -- subcallosal_ACC_L","-0.0013976031725847335","0.0008186834344953634",1.0,"1.0",1.8750382741845598e-298,"3.775612089068131e-298",9.375191370922799e-299,"2.3724506280941556e-298",-53.98434980145167
"x72_187","Amyg_L -- PSIG_L","-0.0022806919329866277","0.0013364363528918365",1.0,"1.0",2.4226128194009845e-298,"4.868746151611687e-298",1.2113064097004922e-298,"3.0578100830244134e-298",-53.965766000033106
"x58_76","LG_L -- Caud_L","-0.004859707023265313","0.002848777473413902",1.0,"1.0",3.223856710365118e-298,"6.466456773697475e-298",1.611928355182559e-298,"4.059235638963378e-298",-53.94504519238198
"x12_48","IFG_orbitalis_L -- FuG_L","-0.02458392360417838","0.014460075986860495",1.0,"1.0",3.997006108785139e-297,"7.98629598956104e-297",1.9985030543925696e-297,"5.020511313825994e-297",-53.762644458729575
"x24_46","PrCG_L -- ENT_L","-7.778802637804608e-5","4.575997992054686e-5",1.0,"1.0",4.3813782810377646e-297,"8.73743067605797e-297",2.1906891405188823e-297,"5.489983681445626e-297",-53.75599781096757
"x18_64","MFOG_L -- subgenual_ACC_L","-0.011849634915227458","0.006994270862442705",1.0,"1.0",5.347592151976713e-296,"1.0643765148645956e-295",2.6737960759883564e-296,"6.684490189970891e-296",-53.575042360438715
"x8_50","MFG_DPFC_L -- SOG_L","-0.001007444420460518","0.000595987252616062",1.0,"1.0",2.83825187124045e-295,"5.638369840180165e-295",1.419125935620225e-295,"3.5392658876311635e-295",-53.4544819658399
"x36_74","STG_L_pole -- Hippo_L","-0.016698864247269015","0.00992366586475258",1.0,"1.0",8.119994465717605e-294,"1.6099989026853873e-293",4.0599972328588026e-294,"1.0101195038482838e-293",-53.21263944091879
"x46_187","ENT_L -- PSIG_L","-0.00037918332245768095","0.00022592030744785293",1.0,"1.0",5.457509052787945e-293,"1.080023302033561e-292",2.728754526393973e-293,"6.772807997164897e-293",-53.0754832649615
"x34_60","STG_L -- rostral_ACC_L","-0.0004192467105111372","0.0002515104852141011",1.0,"1.0",8.546056447229217e-291,"1.6880092410080609e-290",4.2730282236146085e-291,"1.0580345003447656e-290",-52.71249449580078
"x6_16","MFG_L -- LFOG_L","-0.00033536472786300446","0.00020169196258742035",1.0,"1.0",5.353427369321103e-290,"1.053383522290369e-289",2.6767136846605514e-290,"6.61192998478203e-290",-52.580993973419346
"x30_40","AG_L -- MTG_L_pole","-0.009817459340751839","0.005991092833812394",1.0,"1.0",2.2995870968195943e-285,"4.46542710170409e-285",1.1497935484097972e-285,"2.833419815724143e-285",-51.81948137684807
"x52_60","MOG_L -- rostral_ACC_L","-0.0003828607855124576","0.00023371646657299738",1.0,"1.0",2.915404860960174e-285,"5.6506442529846064e-285",1.457702430480087e-285,"3.58366274476696e-285",-51.802601961826966
"x22_52","PoCG_L -- MOG_L","-0.03429317116266458","0.02093528183647844",1.0,"1.0",3.0287156380915134e-285,"5.859291000793863e-285",1.5143578190457567e-285,"3.714124034863408e-285",-51.799889732110884
"x30_187","AG_L -- PSIG_L","-0.048745149835634","0.029772271230405607",1.0,"1.0",4.302553110879791e-285,"8.308101622687656e-285",2.1512765554398955e-285,"5.263761784586978e-285",-51.77492075557909
"x6_38","MFG_L -- MTG_L","-0.0024791088285103864","0.0015274208000628062",1.0,"1.0",2.4048432880431483e-282,"4.617834514145934e-282",1.2024216440215741e-282,"2.9351566074583235e-282",-51.32593758839894
"x10_20","IFG_opercularis_L -- RG_L","-0.00034522660446246914","0.0002139754477851444",1.0,"1.0",1.8174572323774692e-280,"3.4770207680419233e-280",9.087286161887346e-281,"2.213021453541977e-280",-51.01998338069349
"x56_78","Cu_L -- Put_L","-0.02922729001474675","0.01812750284164832",1.0,"1.0",2.942273607320364e-280,"5.618548309181876e-280",1.471136803660182e-280,"3.5742408257941045e-280",-50.98595602950233
"x28_80","SMG_L -- GP_L","-0.015012093735537666","0.009322731401680301",1.0,"1.0",7.368784141618856e-280,"1.4045472535129861e-279",3.684392070809428e-280,"8.93055220910482e-280",-50.921137386504725
"x0_16","SFG_L -- LFOG_L","-0.00024611920985519083","0.00015303922657951605",1.0,"1.0",1.8531006609470303e-279,"3.5256602648532652e-279",9.265503304735152e-280,"2.2406065234581496e-279",-50.85606458282614
"x10_40","IFG_opercularis_L -- MTG_L_pole","-0.0008162335768785516","0.0005078418445580192",1.0,"1.0",2.8378158421926148e-279,"5.389246599393314e-279",1.4189079210963074e-279,"3.4232393900575247e-279",-50.826004853711595
"x38_187","MTG_L -- PSIG_L","-0.0902217878744603","0.056195617401290816",1.0,"1.0",6.26093924403806e-279,"1.1868263951610608e-278",3.13046962201903e-279,"7.534967578580688e-279",-50.770212598340926
"x34_70","STG_L -- Ins_L","-0.025308257415266832","0.015808275611803955",1.0,"1.0",4.816468570446402e-278,"9.113427733842826e-278",2.408234285223201e-278,"5.78311481486314e-278",-50.6264813490029
"x6_26","MFG_L -- SPG_L","-0.03790406266932384","0.023725244524601702",1.0,"1.0",2.1452123990153305e-277,"4.0368996963288493e-277",1.0726061995076652e-277,"2.5697856863204483e-277",-50.521363640544934
"x0_8","SFG_L -- MFG_DPFC_L","-0.021611388547783293","0.013535169157344972",1.0,"1.0",3.2762231684043884e-277,"6.154067113064504e-277",1.6381115842021942e-277,"3.915578498035268e-277",-50.491582643271165
"x12_185","IFG_orbitalis_L -- PSMG_L","-0.03553165304170573","0.02233318277613923",1.0,"1.0",4.267767498771524e-276,"7.973175742289761e-276",2.133883749385762e-276,"5.0888702318301015e-276",-50.31121348394924
"x42_82","ITG_L -- Thal_L","-0.03977240091677548","0.02506275924625557",1.0,"1.0",2.6690995133722e-275,"4.977509903315724e-275",1.3345497566861e-275,"3.175308041770376e-275",-50.18257314552068
"x8_82","MFG_DPFC_L -- Thal_L","-0.029430968536198428","0.01868691023251472",1.0,"1.0",5.922248096430885e-273,"1.0984815017573417e-272",2.9611240482154427e-273,"7.029273830052713e-273",-49.8043246107114
"x20_38","RG_L -- MTG_L","-0.014345049770254078","0.009182432831595078",1.0,"1.0",1.8899995470803107e-270,"3.499373043341899e-270",9.449997735401553e-271,"2.238157358384578e-270",-49.401973588515766
"x68_82","PCC_L -- Thal_L","-0.1012659618498741","0.06516786573767427",1.0,"1.0",8.223890554425594e-269,"1.519951200684016e-268",4.111945277212797e-269,"9.716583018071335e-269",-49.13941637775488
"x40_66","MTG_L_pole -- dorsal_ACC_L","-0.00041269694648811715","0.0002665375853296828",1.0,"1.0",1.034583869438736e-267,"1.9087242511035503e-267",5.17291934719368e-268,"1.2195834907392844e-267",-48.96353858255429
"x54_82","IOG_L -- Thal_L","-0.03553804856700637","0.023016630684178682",1.0,"1.0",7.505725982946567e-267,"1.3822822762188074e-266",3.7528629914732837e-267,"8.827757264033746e-267",-48.82607650592074
"x0_78","SFG_L -- Put_L","-0.12336984716632718","0.07991689012029662",1.0,"1.0",8.564494377369326e-267,"1.5744674388236682e-266",4.282247188684663e-267,"1.0050171973443599e-266",-48.816928567316936
"x20_183","RG_L -- PSTG_L","-0.0038217450489188946","0.0024841398920260726",1.0,"1.0",9.489654093958128e-266,"1.7383702632294976e-265",4.744827046979064e-266,"1.1110624419962288e-265",-48.650315668005405
"x10_34","IFG_opercularis_L -- STG_L","-0.004000029372373848","0.002606486736779976",1.0,"1.0",5.423748937917815e-265,"9.917986132058195e-265",2.7118744689589077e-265,"6.335869244633114e-265",-48.52970608207217
"x72_183","Amyg_L -- PSTG_L","-0.01379325074939435","0.008991805963674247",1.0,"1.0",7.34820913318677e-265,"1.3413397624071087e-264",3.674104566593385e-265,"8.564635645099445e-265",-48.50870768577752
"x36_42","STG_L_pole -- ITG_L","-0.08439900812461071","0.05508077323693252",1.0,"1.0",1.6014061870369059e-264,"2.9129268955767974e-264",8.007030935184529e-265,"1.862309442228312e-264",-48.454856794542955
"x52_76","MOG_L -- Caud_L","-0.002367306229806353","0.001545002891984271",1.0,"1.0",1.6331796947873999e-264,"2.9655104984297526e-264",8.165898473936999e-265,"1.8950011032566802e-264",-48.45349898134867
"x12_80","IFG_orbitalis_L -- GP_L","-0.040962685119293143","0.02705694967857451",1.0,"1.0",7.18647598838655e-261,"1.2913199041632084e-260",3.593237994193275e-261,"8.319913476487784e-261",-47.87508776564977
"x30_48","AG_L -- FuG_L","-0.021790146660421485","0.014484033504663332",1.0,"1.0",5.745410510676163e-259,"1.0270293399913349e-258",2.872705255338082e-259,"6.636718614452934e-259",-47.574105634219976
"x4_36","SFG_pole_L -- STG_L_pole","-0.00026114682452942225","0.0001746215247999703",1.0,"1.0",3.528003759038856e-257,"6.2848259735029536e-257",1.764001879519428e-257,"4.066240412700686e-257",-47.29192292755906
"x8_34","MFG_DPFC_L -- STG_L","-0.014913814568815595","0.010030956494375737",1.0,"1.0",1.9931347728102636e-255,"3.54449225061619e-255",9.965673864051318e-256,"2.2921049887318027e-255",-47.01607734546784
"x12_74","IFG_orbitalis_L -- Hippo_L","-0.014784317441344312","0.009998092405322182",1.0,"1.0",8.372732059766213e-254,"1.486411266184911e-253",4.186366029883106e-254,"9.607292330219546e-254",-46.761036876108264
"x20_56","RG_L -- Cu_L","-0.0011990516168846215","0.0008179052673525655",1.0,"1.0",3.0760394025989748e-251,"5.44222355844434e-251",1.5380197012994874e-251,"3.5217929000994906e-251",-46.359086960477434
"x0_74","SFG_L -- Hippo_L","-0.000410537048131628","0.0002802074503181245",1.0,"1.0",4.643615877976221e-251,"8.201608248644008e-251",2.3218079389881106e-251,"5.304792973184756e-251",-46.33110698891881
"x26_70","SPG_L -- Ins_L","-0.0015028074360458885","0.0010287085645418576",1.0,"1.0",3.361994818820478e-250,"5.9278784284143e-250",1.680997409410239e-250,"3.8322297769594655e-250",-46.1967028014324
"x2_44","SFG_PFC_L -- PHG_L","-0.0007191583444463419","0.000492883257697795",1.0,"1.0",7.720206960512565e-250,"1.3589139802943035e-249",3.8601034802562824e-250,"8.780674949593961e-250",-46.140304651222834
"x32_34","PrCu_L -- STG_L","-0.01769263447988206","0.012139806123556602",1.0,"1.0",1.6882272906606885e-249,"2.966579364743315e-249",8.441136453303442e-250,"1.9159158397300577e-249",-46.087245707071006
"x8_70","MFG_DPFC_L -- Ins_L","-0.00726849117276282","0.0050441687839099395",1.0,"1.0",3.662841764383303e-246,"6.425493603621557e-246",1.8314208821916514e-246,"4.147747512184593e-246",-45.56744281055229
"x36_68","STG_L_pole -- PCC_L","-0.005158977532448371","0.0035859454441974493",1.0,"1.0",1.0773725204788978e-245,"1.8835820248237485e-245",5.386862602394489e-246,"1.2173368544712438e-245",-45.49461126512829
"x20_187","RG_L -- PSIG_L","-0.004021031388656268","0.00279762249321071",1.0,"1.0",2.0405578622964315e-245,"3.5555174873346913e-245",1.0202789311482158e-245,"2.3006289623930357e-245",-45.451513783728515
"x26_187","SPG_L -- PSIG_L","-0.021416934224176894","0.014945723410494044",1.0,"1.0",1.54907398697009e-244,"2.69008653777524e-244",7.74536993485045e-245,"1.742708235341351e-244",-45.31483072867293
"x12_44","IFG_orbitalis_L -- PHG_L","-0.0006511122006505252","0.0004593129699534608",1.0,"1.0",2.160281971032257e-241,"3.7389495652481375e-241",1.0801409855161285e-241,"2.425045379629486e-241",-44.82776888684097
"x48_70","FuG_L -- Ins_L","-0.006692144788205504","0.004757389718705527",1.0,"1.0",3.6780151565226737e-239,"6.344576145001612e-239",1.8390075782613368e-239,"4.119854639611436e-239",-44.48325912663037
"x2_50","SFG_PFC_L -- SOG_L","-0.002571306992505641","0.001837542528603611",1.0,"1.0",1.1948928418309548e-237,"2.0509354747844747e-237",5.974464209154774e-238,"1.3355443750486375e-237",-44.250331806003956
"x10_42","IFG_opercularis_L -- ITG_L","-0.01908942960223763","0.013649814508667448",1.0,"1.0",1.749747917513829e-237,"2.998326315607306e-237",8.748739587569145e-238,"1.951496869209928e-237",-44.22483304676511
"x38_82","MTG_L -- Thal_L","-0.020965055699630756","0.015011024892807997",1.0,"1.0",4.235162107325943e-237,"7.24527732410306e-237",2.1175810536629715e-237,"4.713325571056291e-237",-44.16575667321164
"x76_183","Caud_L -- PSTG_L","-0.00152777823446152","0.0010974648758379957",1.0,"1.0",3.6457541909440866e-236,"6.226659385523316e-236",1.8228770954720433e-236,"4.048664793591341e-236",-44.02199183677864
"x30_38","AG_L -- MTG_L","-0.03865447184168463","0.027848332894922452",1.0,"1.0",2.5003176260055438e-235,"4.256297274532463e-235",1.2501588130027719e-235,"2.7706945855628883e-235",-43.89353331554512
"x26_34","SPG_L -- STG_L","-0.06162580273521649","0.04498867978907817",1.0,"1.0",1.445039738231742e-231,"2.455855712758379e-231",7.22519869115871e-232,"1.5978804797754838e-231",-43.31709669925205
"x18_185","MFOG_L -- PSMG_L","-0.005289373910562075","0.003865130863368976",1.0,"1.0",2.711841391466606e-231,"4.60123908224252e-231",1.355920695733303e-231,"2.992277015104411e-231",-43.275297900440464
"x24_82","PrCG_L -- Thal_L","-0.16812951982694216","0.12354594770957765",1.0,"1.0",1.0247223626581445e-229,"1.7301592909480904e-229",5.1236118132907225e-230,"1.1282847290969994e-229",-43.034371779913826
"x76_82","Caud_L -- Thal_L","-0.046858491393670286","0.03449807243705016",1.0,"1.0",3.499182454161412e-229,"5.898459022894237e-229",1.749591227080706e-229,"3.8446431423111056e-229",-42.952997096804246
"x12_82","IFG_orbitalis_L -- Thal_L","-0.07393578393032067","0.054547060917617796",1.0,"1.0",1.3605015641460547e-228,"2.2896245835628725e-228",6.802507820730274e-229,"1.49165160899488e-228",-42.86307527421226
"x42_187","ITG_L -- PSIG_L","-0.10857701841266038","0.08079018657347234",1.0,"1.0",3.347842370674412e-226,"5.615910621795812e-226",1.673921185337206e-226,"3.6628085133699966e-226",-42.49905765742924
"x20_82","RG_L -- Thal_L","-0.0017409647697283657","0.0012980462179610335",1.0,"1.0",1.2313220022714712e-225,"2.062165489241056e-225",6.156610011357356e-226,"1.3443230721001822e-225",-42.413081462539004
"x6_50","MFG_L -- SOG_L","-0.0028354533143031165","0.0021177123543239017",1.0,"1.0",3.7017338937777694e-225,"6.189490436284315e-225",1.8508669468888847e-225,"4.032941663221044e-225",-42.34045598290786
"x64_181","subgenual_ACC_L -- PIns_L","-0.00011093154494138532","8.289788333404758e-5",1.0,"1.0",5.308024779031971e-225,"8.860976848867887e-225",2.6540123895159854e-225,"5.77080425031312e-225",-42.31668316095947
"x60_183","rostral_ACC_L -- PSTG_L","-0.0003575728230077031","0.0002674617503296196",1.0,"1.0",9.70811864403576e-225,"1.6180197740059602e-224",4.85405932201788e-225,"1.0532392868529363e-224",-42.27686944720406
"x14_68","IFG_triangularis_L -- PCC_L","-0.004073308580803295","0.0030575501350827284",1.0,"1.0",9.253894711691663e-224,"1.5398361779101078e-223",4.626947355845831e-224,"1.0018599400210117e-223",-42.12827969768647
"x2_34","SFG_PFC_L -- STG_L","-0.014287813170691843","0.010739803057855228",1.0,"1.0",2.2521944351922804e-223,"3.741607127486373e-223",1.1260972175961402e-223,"2.4332163261210963e-223",-42.06970291628546
"x30_64","AG_L -- subgenual_ACC_L","-0.00015032483531524592","0.00011301537641685511",1.0,"1.0",2.5195151169762304e-223,"4.1790034392153826e-223",1.2597575584881152e-223,"2.7163522354899983e-223",-42.06231785067048
"x2_22","SFG_PFC_L -- PoCG_L","-0.004014000671373309","0.003019888519344799",1.0,"1.0",3.955317210132865e-223,"6.53954203272766e-223",1.9776586050664325e-223,"4.2554608237915955e-223",-42.03262660086099
"x30_46","AG_L -- ENT_L","-0.0004275443258723895","0.0003230226537918687",1.0,"1.0",5.877772171944287e-222,"9.671691888652365e-222",2.9388860859721435e-222,"6.310678628591636e-222",-41.85507903446122
"x10_78","IFG_opercularis_L -- Put_L","-0.03932731015239864","0.030041036803191295",1.0,"1.0",6.205491849503485e-219,"1.0146420322647877e-218",3.1027459247517423e-219,"6.648741267325162e-219",-41.39799672833928
"x16_34","LFOG_L -- STG_L","-0.015593203837690448","0.011931154221776872",1.0,"1.0",1.7832809429124403e-218,"2.911192075574725e-218",8.916404714562201e-219,"1.9067105123082392e-218",-41.328809627134916
"x8_80","MFG_DPFC_L -- GP_L","-0.014107634395719859","0.010859856269004813",1.0,"1.0",7.974981788353138e-217,"1.2957780456743326e-216",3.987490894176569e-217,"8.509387784479895e-217",-41.079970104886264
"x40_76","MTG_L_pole -- Caud_L","-0.00908493107434336","0.006997368774639622",1.0,"1.0",1.1335205924330074e-216,"1.8388617761256468e-216",5.667602962165037e-217,"1.206989519720332e-216",-41.05696799157927
"x46_183","ENT_L -- PSTG_L","-0.0005061928754388882","0.0003902029447503653",1.0,"1.0",1.9106353535527916e-216,"3.089855610823655e-216",9.553176767763958e-217,"2.03029526789234e-216",-41.022817568966914
"x48_74","FuG_L -- Hippo_L","-0.030085589558047333","0.02334788462486091",1.0,"1.0",1.2726461941723477e-214,"2.0516959672404673e-214",6.363230970861739e-215,"1.3495786997626843e-214",-40.748440075425
"x32_54","PrCu_L -- IOG_L","-0.017521788676692112","0.013598188322585344",1.0,"1.0",1.2977651748403725e-214,"2.088937723110086e-214",6.488825874201862e-215,"1.3734017954599036e-214",-40.74716394864591
"x62_76","subcallosal_ACC_L -- Caud_L","-0.016408804032999113","0.012823926018155945",1.0,"1.0",1.0147433684955742e-212,"1.6283091261905726e-212",5.073716842477871e-213,"1.0716932514213461e-212",-40.4627992630103
"x36_54","STG_L_pole -- IOG_L","-0.019654578214572543","0.015387949484074126",1.0,"1.0",3.0611530665463067e-212,"4.896898645866194e-212",1.5305765332731533e-212,"3.2263680487529807e-212",-40.39084848328935
"x0_36","SFG_L -- STG_L_pole","-0.003439406656377452","0.002710734698562012",1.0,"1.0",1.8659281112678413e-210,"2.9803018443861356e-210",9.329640556339206e-211,"1.9626377999616012e-210",-40.12328775466857
"x4_68","SFG_pole_L -- PCC_L","-0.00022798369261570642","0.00017978075570794725",1.0,"1.0",2.608533419041371e-210,"4.159987810027456e-210",1.3042667095206855e-210,"2.7381664185677675e-210",-40.10149669258919
"x16_56","LFOG_L -- Cu_L","-0.0013619991790705217","0.0010810120904206253",1.0,"1.0",1.4039064167451408e-208,"2.232017114180063e-208",7.019532083725704e-209,"1.4706914385943531e-208",-39.84247369024806
"x68_72","PCC_L -- Amyg_L","-0.005798196215646333","0.00460943516166214",1.0,"1.0",3.7775449713960843e-208,"5.996562953059735e-208",1.8887724856980421e-208,"3.949251561004997e-208",-39.77820648072537
"x56_74","Cu_L -- Hippo_L","-0.008731130404729469","0.0069535939613110595",1.0,"1.0",1.1410605793542547e-207,"1.8085722812123335e-207",5.705302896771274e-208,"1.1905218746286832e-207",-39.706457956148974
