"conn","conn_name","mean","std","right_p","right_p_adj","both_p","both_p_adj","left_p","left_p_adj","t"
"PIns_L_to_MFG_L","PIns_L -- MFG_L","-0.0005988906519746683","0.001827058300874243",1.0,"1.0",5.549947425486573e-24,"6.454152343122026e-24",2.7749737127432864e-24,"5.5021030511289304e-24",-10.365616295423974
"SOG_L_to_FuG_L","SOG_L -- FuG_L","-0.00698547606705618","0.021415196227004385",1.0,"1.0",8.933913050180832e-24,"1.0377777785563592e-23",4.466956525090416e-24,"8.839961765714303e-24",-10.315112071976863
"Caud_L_to_LG_L","Caud_L -- LG_L","-0.0008316277664693297","0.002558331525101634",1.0,"1.0",1.24834282873712e-23,"1.4484695378283845e-23",6.2417141436856e-24,"1.2328576600600373e-23",-10.279503972329044
"MOG_L_to_AG_L","MOG_L -- AG_L","-0.011738376709758969","0.036584438154289564",1.0,"1.0",4.324587751776467e-23,"5.006653605244567e-23",2.1622938758882334e-23,"4.262807926751089e-23",-10.14639237573182
"PSIG_L_to_Amyg_L","PSIG_L -- Amyg_L","-0.00032395993804762565","0.001012348982730315",1.0,"1.0",5.547480907494078e-23,"6.408083414348628e-23",2.773740453747039e-23,"5.457835303475636e-23",-10.119546642054043
"subgenual_ACC_L_to_AG_L","subgenual_ACC_L -- AG_L","-2.6959426777933608e-5","8.577788421415447e-5",1.0,"1.0",2.925347653284443e-22,"3.3716423398100203e-22",1.4626738266422214e-22,"2.872613682304932e-22",-9.938831414628988
"Hippo_L_to_SFG_L","Hippo_L -- SFG_L","-8.819508149144917e-5","0.000290296451110054",1.0,"1.0",5.801596208214443e-21,"6.671835639446609e-21",2.9007981041072217e-21,"5.686223556346542e-21",-9.607328469592861
"Thal_L_to_PHG_L","Thal_L -- PHG_L","-0.0018751861522999511","0.006328493647138528",1.0,"1.0",4.677958715508957e-20,"5.361779923091662e-20",2.3389793577544785e-20,"4.5762639608239796e-20",-9.370095963920992
"SOG_L_to_MFG_L","SOG_L -- MFG_L","-0.0006069453333423281","0.0020687159723350636",1.0,"1.0",1.040969514198701e-19,"1.1878759065001715e-19",5.204847570993505e-20,"1.0164183464109956e-19",-9.277879101041844
"SPG_L_to_PoCG_L","SPG_L -- PoCG_L","-0.019555474852051516","0.06666583081003133",1.0,"1.0",1.0571592263698828e-19,"1.205021805388578e-19",5.285796131849414e-20,"1.0302822968859027e-19",-9.276092491045938
"PIns_L_to_IOG_L","PIns_L -- IOG_L","-0.0022550701445676643","0.007720633646311411",1.0,"1.0",1.487387629299623e-19,"1.6935601719748183e-19",7.436938146498115e-20,"1.4468479288769831e-19",-9.236493100130408
"Caud_L_to_MOG_L","Caud_L -- MOG_L","-0.00044327502706634474","0.0015665748868435223",1.0,"1.0",1.7267211022213934e-18,"1.9596012508762524e-18",8.633605511106967e-19,"1.6765068863031351e-18",-8.947920250571785
"Caud_L_to_MTG_L_pole","Caud_L -- MTG_L_pole","-0.002029165940242923","0.0073047623879969195",1.0,"1.0",6.732976910286685e-18,"7.624322868869496e-18",3.3664884551433425e-18,"6.524935488901422e-18",-8.784387199436809
"rostral_ACC_L_to_PHG_L","rostral_ACC_L -- PHG_L","-3.138244569128798e-5","0.00011491565041217198",1.0,"1.0",2.2748339104437587e-17,"2.5703636433507538e-17",1.1374169552218793e-17,"2.2004234554292435e-17",-8.63590003407367
"PSIG_L_to_ITG_L","PSIG_L -- ITG_L","-0.01699067535845673","0.06510978095422335",0.9999999999999998,"1.0",4.881193444749815e-16,"5.497317970964154e-16",2.4405967223749073e-16,"4.712719417272443e-16",-8.252098583313686
"PIns_L_to_Amyg_L","PIns_L -- Amyg_L","-0.0008042166401764595","0.0031770113702605843",0.9999999999999983,"1.0",3.304816684675853e-15,"3.7138819420624405e-15",1.6524083423379264e-15,"3.184809374897121e-15",-8.004870045388271
"STG_L_to_PoCG_L","STG_L -- PoCG_L","-0.015142292036825659","0.060974125414162444",0.9999999999999948,"1.0",1.042584034460277e-14,"1.1703627718724368e-14",5.212920172301385e-15,"1.0028573193925527e-14",-7.853188792221248
"SOG_L_to_IFG_orbitalis_L","SOG_L -- IFG_orbitalis_L","-0.001229436123310481","0.004995428531304333",0.9999999999999911,"1.0",1.7662161466547047e-14,"1.980534899011505e-14",8.831080733273523e-15,"1.6957641111202405e-14",-7.7827524965783486
"ITG_L_to_IFG_opercularis_L","ITG_L -- IFG_opercularis_L","-0.00280074205303538","0.011623941128906497",0.9999999999999705,"1.0",5.90515494209706e-14,"6.607389583859953e-14",2.95257747104853e-14,"5.659106819509683e-14",-7.6193813509455435
"STG_L_pole_to_SFG_PFC_L","STG_L_pole -- SFG_PFC_L","-0.0005237393144341838","0.002186632899512324",0.9999999999999589,"1.0",8.210591669700771e-14,"9.177065203175269e-14",4.105295834850386e-14,"7.853939351331145e-14",-7.574244099942425
"GP_L_to_Amyg_L","GP_L -- Amyg_L","-0.0016055278286007631","0.006785357210496501",0.9999999999999202,"1.0",1.5964417479063685e-13,"1.7785976416394956e-13",7.982208739531842e-14,"1.5242778681578335e-13",-7.482472370517003
"dorsal_ACC_L_to_MTG_L_pole","dorsal_ACC_L -- MTG_L_pole","-4.5210517576587745e-5","0.00021216373112821808",0.9999999999865097,"1.0",2.698067555772372e-11,"2.993033140647808e-11",1.349033777886186e-11,"2.571362725805161e-11",-6.738579161331421
"PSTG_L_to_SFG_PFC_L","PSTG_L -- SFG_PFC_L","-0.00027146802957441895","0.0012917748808996107",0.9999999999752092,"1.0",4.958155631821481e-11,"5.4825759390333685e-11",2.4790778159107405e-11,"4.716627829903707e-11",-6.645564161886101
"Amyg_L_to_PCC_L","Amyg_L -- PCC_L","-0.0008433769224130481","0.0040226950580308585",0.9999999999725476,"1.0",5.490478989417201e-11,"6.064723323422416e-11",2.7452394947086005e-11,"5.2134364716025714e-11",-6.629863716674206
"SOG_L_to_PrCu_L","SOG_L -- PrCu_L","-0.014555620936154774","0.06945644674920459",0.9999999999720361,"1.0",5.5927700516399717e-11,"6.171126869346877e-11",2.7963850258199858e-11,"5.300839746746676e-11",-6.627018379227484
"Cu_L_to_LFOG_L","Cu_L -- LFOG_L","-0.00019697031203214712","0.0009627772610383043",0.9999999999231708,"1.0",1.536583373705644e-10,"1.6936781595158058e-10",7.68291686852822e-11,"1.4537146177196907e-10",-6.469563030434643
"subgenual_ACC_L_to_MFG_DPFC_L","subgenual_ACC_L -- MFG_DPFC_L","-7.978979605547585e-6","3.900809595527916e-5",0.99999999992257,"1.0",1.5485992178318662e-10,"1.7051065855914695e-10",7.742996089159331e-11,"1.4624089328977933e-10",-6.4683364669962815
"PHG_L_to_IFG_opercularis_L","PHG_L -- IFG_opercularis_L","-2.308315471371748e-5","0.0001130403260388686",0.9999999999170377,"1.0",1.6592454254688693e-10,"1.8249936401278212e-10",8.296227127344346e-11,"1.564042819089508e-10",-6.457460539551166
"Ins_L_to_PrCG_L","Ins_L -- PrCG_L","-0.002018453910357501","0.010089600792329468",0.99999999981075,"1.0",3.7849998055026727e-10,"4.1454759774553086e-10",1.8924999027513364e-10,"3.5613407260866055e-10",-6.326228202859708
"Thal_L_to_Cu_L","Thal_L -- Cu_L","-0.006083313120382001","0.030638288216957424",0.9999999997459473,"1.0",5.081053746061239e-10,"5.559081001240362e-10",2.5405268730306194e-10,"4.772133055511235e-10",-6.278785891747697
"Hippo_L_to_Cu_L","Hippo_L -- Cu_L","-0.0007999115739687578","0.0040850397777275884",0.9999999995673676,"1.0",8.652648137091658e-10,"9.456695693653503e-10",4.326324068545829e-10,"8.11185762852343e-10",-6.192210206282628
"Put_L_to_PHG_L","Put_L -- PHG_L","-0.0010707954036175945","0.005571772481420346",0.9999999991319912,"1.0",1.7360176251067043e-9,"1.8913455178794096e-9",8.680088125533521e-10,"1.624573455683037e-9",-6.077334267977342
"subgenual_ACC_L_to_STG_L","subgenual_ACC_L -- STG_L","-5.204817133940983e-5","0.00027577353086214313",0.9999999983371486,"1.0",3.3257026995256593e-9,"3.619455619357578e-9",1.6628513497628297e-9,"3.106590518058716e-9",-5.968330933163754
"Hippo_L_to_Ins_L","Hippo_L -- Ins_L","-0.0005932545383690365","0.0033440978933270016",0.9999999869040646,"1.0",2.619187076384901e-8,"2.8297062881611405e-8",1.3095935381924505e-8,"2.4422149766291646e-8",-5.60998999826367
"PSIG_L_to_MTG_L_pole","PSIG_L -- MTG_L_pole","-0.002941969009014636","0.016592814009386562",0.9999999866708826,"1.0",2.6658234575648744e-8,"2.8770878817305993e-8",1.3329117287824372e-8,"2.481229567068026e-8",-5.606838519886859
"MTG_L_to_LFOG_L","MTG_L -- LFOG_L","-0.001140773124906213","0.006456853696388971",0.9999999851072567,"1.0",2.9785486622934328e-8,"3.211247776535107e-8",1.4892743311467164e-8,"2.767323039024868e-8",-5.586995675972757
"ENT_L_to_PrCu_L","ENT_L -- PrCu_L","-2.938095862619593e-5","0.00017947827773400656",0.9999998635110351,"1.0",2.729779298706323e-7,"2.93387494720773e-7",1.3648896493531615e-7,"2.531650156058283e-7",-5.176712762736
"ITG_L_to_IFG_triangularis_L","ITG_L -- IFG_triangularis_L","-0.001772144190707287","0.011133907288873517",0.9999997141740693,"1.0",5.716518612929281e-7,"6.124841370995658e-7",2.8582593064646403e-7,"5.292125907318252e-7",-5.033284218623861
"Thal_L_to_PCC_L","Thal_L -- PCC_L","-0.006438995353503679","0.042670292986830095",0.9999989516100118,"1.0",2.0967799763298806e-6,"2.2372858510323984e-6",1.0483899881649403e-6,"1.9376493531262736e-6",-4.771912666875112
"Ins_L_to_MFG_DPFC_L","Ins_L -- MFG_DPFC_L","-0.0007438305630165184","0.005088450590464106",0.999997857293474,"1.0",4.2854130520898355e-6,"4.563171305466028e-6",2.1427065260449177e-6,"3.953121665697843e-6",-4.622622801498138
"PHG_L_to_IFG_orbitalis_L","PHG_L -- IFG_orbitalis_L","-4.251793117064825e-5","0.00032931604959323475",0.9999759750485859,"1.0",4.8049902827991404e-5,"5.090240473589672e-5",2.4024951413995702e-5,"4.424523970371095e-5",-4.082810542140059
"AG_L_to_MFOG_L","AG_L -- MFOG_L","-6.117575121343863e-5","0.0004806574683879013",0.9999693328914656,"1.0",6.133421706864448e-5,"6.487454682748042e-5",3.066710853432224e-5,"5.637736648849648e-5",-4.024793623931655
"GP_L_to_LG_L","GP_L -- LG_L","-0.0003616549863295933","0.0028951649671150746",0.9999582175172317,"1.0",8.356496553647913e-5,"8.825483605128152e-5",4.178248276823956e-5,"7.667530082469494e-5",-3.9502187162004176
"MTG_L_to_SPG_L","MTG_L -- SPG_L","-0.001447866578343679","0.011869292771534388",0.999939049210485,"1.0",0.00012190157902986129,"0.00012861175769205547",6.0950789514930644e-5,"0.00011165321619106763",-3.8574801580269384
"Thal_L_to_SFG_PFC_L","Thal_L -- SFG_PFC_L","-0.0034063311721387775","0.027942335334355046",0.9999384367219917,"1.0",0.0001231265560167924,"0.00012977187930486776",6.15632780083962e-5,"0.00011257595890227927",-3.854998102304557
"Hippo_L_to_LG_L","Hippo_L -- LG_L","-0.0030606362850844936","0.025490015567954452",0.9999223601365784,"1.0",0.0001552797268431871,"0.0001634939138175978",7.763986342159355e-5,"0.00014172356021401996",-3.7970089600067394
"PCC_L_to_MTG_L_pole","PCC_L -- MTG_L_pole","-0.00042231952277263176","0.003836368482856259",0.999739556776312,"1.0",0.0005208864473760656,"0.0005478836108071422",0.0002604432236880328,"0.0004745752403470316",-3.481134823948304
"PSMG_L_to_MTG_L_pole","PSMG_L -- MTG_L_pole","-0.002840086756986238","0.026333177562882257",0.9996629041611007,"1.0",0.0006741916777986632,"0.0007084146056057019",0.0003370958388993316,"0.0006131708141666226",-3.4105807713904404
"MTG_L_pole_to_IFG_opercularis_L","MTG_L_pole -- IFG_opercularis_L","-5.888785056580508e-5","0.0005751893290997325",0.9993773291534491,"1.0",0.0012453416931018952,"0.0013032645625484951",0.0006226708465509476,"0.001130639168737247",-3.237538057095813
"PrCu_L_to_SPG_L","PrCu_L -- SPG_L","-0.005960124938441198","0.06074212726628633",0.9990148453677226,"1.0",0.001970309264555031,"0.002057790200620038",0.0009851546322775155,"0.0017857006031650237",-3.1028827591137054
"Hippo_L_to_dorsal_ACC_L","Hippo_L -- dorsal_ACC_L","-2.685752891403536e-5","0.0003206865850698772",0.9958926801272145,"1.0",0.008214639745570879,"0.00856208674387297",0.004107319872785439,"0.007431951168414212",-2.648410243717366
"PCC_L_to_ENT_L","PCC_L -- ENT_L","-1.9514915400492884e-5","0.00023795933156032763",0.9951784370327506,"1.0",0.009643125934498861,"0.010030789288649568",0.0048215629672494304,"0.00870910588325159",-2.593366715497322
"PHG_L_to_LFOG_L","PHG_L -- LFOG_L","-2.6324539893249567e-5","0.0003273689579144262",0.9944276653072384,"1.0",0.011144669385523394,"0.011581057042185455",0.005572334692761697,"0.010047676667261944",-2.5428649359110786
"Thal_L_to_AG_L","Thal_L -- AG_L","-0.0022642321213948205","0.028267841278414807",0.9942687672122497,"1.0",0.011462465575500532,"0.011899349920404265",0.005731232787750266,"0.01031621901795048",-2.532959833897872
"FuG_L_to_SPG_L","FuG_L -- SPG_L","-0.000758192277525729","0.01098511417148074",0.9853513420542557,"1.0",0.0292973158914885,"0.03035307502271331",0.01464865794574425,"0.026321807246259196",-2.182603169984723
"PSTG_L_to_MOG_L","PSTG_L -- MOG_L","-0.0019011397022214807","0.03148499342538443",0.9717554610523824,"1.0",0.056489077895235155,"0.05846619562156838",0.028244538947617578,"0.050663947679002064",-1.9094593821153856
"Put_L_to_LFOG_L","Put_L -- LFOG_L","-0.0010139927231546959","0.018840788765647754",0.9554580081094659,"1.0",0.08908398378106822,"0.0919261447790684",0.04454199189053411,"0.07975944914654463",-1.7019067385606628
"STG_L_to_SFG_L","STG_L -- SFG_L","-8.224539689845277e-5","0.00155651808615648",0.9524753281554709,"1.0",0.09504934368905822,"0.09798413418144945",0.04752467184452911,"0.08495342894488364",-1.6709268178558911
"SOG_L_to_IFG_triangularis_L","SOG_L -- IFG_triangularis_L","-0.00017766620596706292","0.0035815053826877925",0.9414824514706654,"1.0",0.11703509705866907,"0.12028930035324975",0.05851754852933454,"0.10442355642734698",-1.5686975560954868
"MFOG_L_to_SFG_L","MFOG_L -- SFG_L","-7.335170113335511e-6","0.00018269734586300886",0.8977443393352484,"1.0",0.2045113213295032,"0.20998930315082917",0.1022556606647516,"0.18215939550433374",-1.2696322693340318
"MTG_L_to_PrCG_L","MTG_L -- PrCG_L","-0.0002775077826673271","0.008271937681494477",0.8555004928715869,"1.0",0.2889990142568262,"0.29498420094261846",0.1444995071284131,"0.2569707729860955",-1.0608840339972236
"PCC_L_to_MTG_L","PCC_L -- MTG_L","-0.00022960295677482324","0.016688445590321878",0.6681980964073767,"1.0",0.6636038071852466,"0.6746855996431534",0.3318019035926233,"0.5890479763608321",-0.4350724559624043
"STG_L_to_PrCu_L","STG_L -- PrCu_L","-0.0001248978190706164","0.009169687519446423",0.6666194604083387,"1.0",0.6667610791833225,"0.677230340485514",0.33338053959166125,"0.5908370864338517",-0.43072523705214155
"PIns_L_to_LFOG_L","PIns_L -- LFOG_L","-7.98932599493399e-5","0.009078185768927402",0.6095796432234104,"1.0",0.7808407135531792,"0.7923236652230788",0.3904203567765896,"0.690743708143197",-0.27829863539537697
"PIns_L_to_Ins_L","PIns_L -- Ins_L","-6.332599497141579e-5","0.016737639751281126",0.5476050505160783,"1.0",0.9047898989678435,"0.9162989681327965",0.4523949494839217,"0.7990252094127286",-0.11964314095762245
"MTG_L_pole_to_SFG_L","MTG_L_pole -- SFG_L","3.112633773664417e-8","0.00020464725150511363",0.4980816766346168,"1.0",0.9961633532692336,"1.0",0.5019183233653832,"0.884983755848674",0.004809745635161209
"SPG_L_to_MFG_L","SPG_L -- MFG_L","9.646476801744576e-5","0.023400337488813466",0.44815366073511304,"1.0",0.8963073214702261,"0.9085975296000822",0.5518463392648869,"0.9713621788080917",0.1303606757982539
"MTG_L_pole_to_RG_L","MTG_L_pole -- RG_L","0.00013890638211881343","0.008217680348465067",0.2965465478737242,"0.7055762690788611",0.5930930957474484,"0.6035903186810315",0.7034534521262759,"1.0",0.5345310725199758
"MOG_L_to_PrCG_L","MOG_L -- PrCG_L","0.0006894764252102927","0.024940732266572816",0.19111004276778287,"0.4557578208863025",0.38222008553556575,"0.3893679020957781",0.8088899572322171,"1.0",0.8741988299908353
"Amyg_L_to_SOG_L","Amyg_L -- SOG_L","0.00021936678364134452","0.0071231326514272445",0.1651790597372796,"0.3948275446376083",0.3303581194745592,"0.33686763907011696",0.8348209402627205,"1.0",0.9738674165404169
"PCC_L_to_LFOG_L","PCC_L -- LFOG_L","1.999481693485642e-5","0.0005783949923864529",0.13728847518882106,"0.3289203051398838",0.2745769503776421,"0.2805401220541556",0.862711524811179,"1.0",1.0931830970971903
"dorsal_ACC_L_to_PrCG_L","dorsal_ACC_L -- PrCG_L","0.002352029551602609","0.06618420626741567",0.13068426577575262,"0.31382416491393034",0.26136853155150525,"0.2673087254504031",0.8693157342242473,"1.0",1.123798399430319
"PSIG_L_to_IOG_L","PSIG_L -- IOG_L","0.0015420414464593294","0.040790806787876034",0.11609622244860389,"0.2794409075216396",0.23219244489720778,"0.2377044317196934",0.883903777551396,"1.0",1.1954564278540916
"PCC_L_to_STG_L","PCC_L -- STG_L","0.0007030997992871169","0.018384414533274523",0.11339916152648045,"0.27358538969675356",0.2267983230529609,"0.23241214293050946",0.8866008384735196,"1.0",1.2093922186808428
"ENT_L_to_SPG_L","ENT_L -- SPG_L","6.605715529875791e-6","0.00016626936845908895",0.10464298834570138,"0.2530502171443947",0.20928597669140275,"0.2146788759916768",0.8953570116542986,"1.0",1.2563412517377406
"Cu_L_to_STG_L","Cu_L -- STG_L","0.0010488447064931562","0.021108716212788814",0.05821890571497152,"0.14111608293909958",0.11643781142994304,"0.11979436861828137",0.9417810942850284,"1.0",1.5712647566504814
"PSIG_L_to_Thal_L","PSIG_L -- Thal_L","0.0006838389928390872","0.013163921312132829",0.050375813012479356,"0.12239194006553084",0.10075162602495871,"0.10375913724958435",0.9496241869875206,"1.0",1.642739058470353
"MTG_L_pole_to_MFG_DPFC_L","MTG_L_pole -- MFG_DPFC_L","8.309395312471984e-5","0.0014936811750649664",0.03942609231801838,"0.09601413070388004",0.07885218463603676,"0.08144911287255295",0.9605739076819817,"1.0",1.7591849991009711
"Hippo_L_to_Amyg_L","Hippo_L -- Amyg_L","0.0005530646022284914","0.009855667758360009",0.03813782398912648,"0.09309586752062714",0.07627564797825297,"0.07886642922826355",0.9618621760108735,"1.0",1.7745564066661423
"Amyg_L_to_IFG_triangularis_L","Amyg_L -- IFG_triangularis_L","1.7086412886168223e-5","0.00023407336783812162",0.010591982538843078,"0.025916553020573486",0.021183965077686155,"0.021969342540486145",0.9894080174611569,"1.0",2.308335299371172
"MFOG_L_to_IFG_triangularis_L","MFOG_L -- IFG_triangularis_L","8.828874348830175e-6","0.00010682963280273324",0.004549080975013164,"0.01115710618279295",0.009098161950026327,"0.009473438247763833",0.9954509190249868,"1.0",2.6134464179329266
"GP_L_to_PCC_L","GP_L -- PCC_L","0.00042621897013767014","0.0050677060568103385",0.003973929382690588,"0.009769636368372348",0.007947858765381175,"0.008292372804606369",0.9960260706173094,"1.0",2.6596308319718527
"subgenual_ACC_L_to_MOG_L","subgenual_ACC_L -- MOG_L","1.9154784045932077e-5","0.00019321897523319386",0.0008845738392310203,"0.0021798426752478715",0.0017691476784620407,"0.001849563482028497",0.999115426160769,"1.0",3.134927384885263
"subcallosal_ACC_L_to_MFG_L","subcallosal_ACC_L -- MFG_L","4.446970682601623e-6","4.200088998199258e-5",0.0004219400711576667,"0.0010422624669407757",0.0008438801423153334,"0.0008840242381542208",0.9995780599288424,"1.0",3.3481566821664988
"dorsal_ACC_L_to_SFG_PFC_L","dorsal_ACC_L -- SFG_PFC_L","0.002888116786724979","0.027232449928663804",0.0004136271692502301,"0.0010241725363014072",0.0008272543385004602,"0.0008674855525308778",0.9995863728307497,"1.0",3.3537295463837866
"Hippo_L_to_STG_L_pole","Hippo_L -- STG_L_pole","0.000890321499329891","0.00830281864982047",0.0003618927988622773,"0.0008982231338668035",0.0007237855977245546,"0.0007597546588690811",0.9996381072011378,"1.0",3.39094939494964
"Put_L_to_SFG_pole_L","Put_L -- SFG_pole_L","0.0003002648049871983","0.0023592476020943003",3.0682213209711756e-5,"7.633675642320112e-5",6.136442641942351e-5,"6.487454682748042e-5",0.9999693177867903,"1.0",4.024675850482772
"SOG_L_to_SFG_PFC_L","SOG_L -- SFG_PFC_L","0.00015742018978921507","0.001203671006799547",1.9178055035667757e-5,"4.78296071371473e-5",3.835611007133551e-5,"4.067476836458223e-5",0.9999808219449644,"1.0",4.135734321237193
"ENT_L_to_PHG_L","ENT_L -- PHG_L","0.0024705635496533053","0.01791580157633684",7.153007376426674e-6,"1.7882518441066684e-5",1.4306014752853348e-5,"1.5186384891490476e-5",0.9999928469926236,"1.0",4.360735905567194
"Thal_L_to_IFG_triangularis_L","Thal_L -- IFG_triangularis_L","0.004620840710073501","0.03333462145427317",6.455947907026018e-6,"1.6178949355379974e-5",1.2911895814052036e-5,"1.3720546373248313e-5",0.999993544052093,"1.0",4.383545008515121
"rostral_ACC_L_to_MFG_L","rostral_ACC_L -- MFG_L","2.955925671032435e-5","0.0002034896221696822",2.4566591656074375e-6,"6.171461738843927e-6",4.913318331214875e-6,"5.226397197129903e-6",0.9999975433408343,"1.0",4.593579571753104
"GP_L_to_LFOG_L","GP_L -- LFOG_L","0.0005766747879422921","0.0038642528821275224",1.3526848134312751e-6,"3.4063960630203643e-6",2.7053696268625503e-6,"2.883684411743295e-6",0.9999986473151865,"1.0",4.719167856551444
"Caud_L_to_RG_L","Caud_L -- RG_L","0.009293777393352702","0.060140852895174214",5.9668923157979e-7,"1.506276474841665e-6",1.19337846315958e-6,"1.2746612067803561e-6",0.9999994033107684,"1.0",4.886778822509086
"subgenual_ACC_L_to_LG_L","subgenual_ACC_L -- LG_L","3.234399097142819e-5","0.00020523467100698865",3.676590841902154e-7,"9.303842350534791e-7",7.353181683804308e-7,"7.862131242497374e-7",0.9999996323409158,"1.0",4.9835965623056095
"STG_L_pole_to_MFG_DPFC_L","STG_L_pole -- MFG_DPFC_L","0.0004182021837839653","0.0026518055381612783",3.612883272001385e-7,"9.165034770885866e-7",7.22576654400277e-7,"7.733886631895416e-7",0.9999996387116727,"1.0",4.9870603412746695
"AG_L_to_SPG_L","AG_L -- SPG_L","0.011324416166545347","0.06994698528964238",1.8348062074966238e-7,"4.6659076775405544e-7",3.6696124149932476e-7,"3.9358019165989755e-7",0.9999998165193793,"1.0",5.119727191904982
"Amyg_L_to_SPG_L","Amyg_L -- SPG_L","0.0009569886673782882","0.0058704935730456",1.5279543125767e-7,"3.895154466790356e-7",3.0559086251534e-7,"3.28098073343752e-7",0.9999998472045688,"1.0",5.155041643823228
"PIns_L_to_subgenual_ACC_L","PIns_L -- subgenual_ACC_L","1.660243663222714e-5","9.781909729568001e-5",4.971138988483063e-8,"1.2704021859456716e-7",9.942277976966126e-8,"1.069673358228684e-7",0.9999999502886101,"1.0",5.367204964870562
"PSMG_L_to_ITG_L","PSMG_L -- ITG_L","0.010881183421681446","0.06208932222533094",1.913716710035772e-8,"4.902714838829267e-8",3.827433420071544e-8,"4.122157741700362e-8",0.9999999808628329,"1.0",5.5419067268445055
"PSTG_L_to_PHG_L","PSTG_L -- PHG_L","0.00037585162605868267","0.002085401631467088",7.909911151916197e-9,"2.0314536084946067e-8",1.5819822303832394e-8,"1.7109212209473904e-8",0.9999999920900888,"1.0",5.699368326412904
"PrCu_L_to_LFOG_L","PrCu_L -- LFOG_L","0.00011625229393295938","0.000643400110091404",7.289203921204659e-9,"1.8766980244892593e-8",1.4578407842409318e-8,"1.5783108908884565e-8",0.9999999927107961,"1.0",5.713739029284587
"PSMG_L_to_PIns_L","PSMG_L -- PIns_L","0.003860593998527504","0.021211169123809468",5.739597121787558e-9,"1.4814172122319507e-8",1.1479194243575116e-8,"1.2440802138324864e-8",0.9999999942604029,"1.0",5.7555856941520025
"PIns_L_to_SPG_L","PIns_L -- SPG_L","0.0033286128371723886","0.018206976158679077",4.9518573692372336e-9,"1.2812930942901342e-8",9.903714738474467e-9,"1.074459617853362e-8",0.9999999950481426,"1.0",5.781299389092844
"rostral_ACC_L_to_SOG_L","rostral_ACC_L -- SOG_L","6.581777445125456e-5","0.00035753429185793084",3.9295746234413245e-9,"1.0193257481859076e-8",7.859149246882649e-9,"8.53538244546017e-9",0.9999999960704253,"1.0",5.821373852215193
"MOG_L_to_IFG_triangularis_L","MOG_L -- IFG_triangularis_L","0.0008663738276373505","0.00466701886531731",2.9561369570671503e-9,"7.687441584332916e-9",5.9122739141343005e-9,"6.427734770093488e-9",0.9999999970438631,"1.0",5.87037395724324
"dorsal_ACC_L_to_IFG_triangularis_L","dorsal_ACC_L -- IFG_triangularis_L","0.0011410616326019292","0.0059154806350787915",7.579643819516314e-10,"1.9760532375817093e-9",1.5159287639032629e-9,"1.653304816269628e-9",0.9999999992420356,"1.0",6.099848739686184
"Thal_L_to_GP_L","Thal_L -- GP_L","0.007956763653216247","0.04087718064857643",5.414906540877709e-10,"1.4152596640930378e-9",1.0829813081755419e-9,"1.1823688332929176e-9",0.9999999994585094,"1.0",6.155389277974029
"LG_L_to_SPG_L","LG_L -- SPG_L","0.0008763739902358449","0.004358951064801632",1.553946370030834e-10,"4.0717328936250966e-10",3.107892740061668e-10,"3.4074883325887985e-10",0.9999999998446054,"1.0",6.357809138198142
"IOG_L_to_ENT_L","IOG_L -- ENT_L","1.8102728874866194e-5","8.989945897912123e-5",1.4600761530329572e-10,"3.835479234490129e-10",2.9201523060659144e-10,"3.2050452139747843e-10",0.9999999998539923,"1.0",6.367764139978811
"PSIG_L_to_IFG_orbitalis_L","PSIG_L -- IFG_orbitalis_L","0.002019903157963942","0.009924631399943635",9.50355520549125e-11,"2.5028446915225045e-10",1.90071104109825e-10,"2.0883608572576313e-10",0.9999999999049645,"1.0",6.436001877277992
"dorsal_ACC_L_to_PoCG_L","dorsal_ACC_L -- PoCG_L","0.007991041986490055","0.037933129817820425",2.231983536670998e-11,"5.893119797077763e-11",4.463967073341996e-11,"4.941396706854509e-11",0.9999999999776802,"1.0",6.661694850044676
"PrCG_L_to_PoCG_L","PrCG_L -- PoCG_L","0.01390211015629079","0.06536604476031715",1.4696099075990212e-11,"3.890143873056232e-11",2.9392198151980424e-11,"3.257058360524597e-11",0.999999999985304,"1.0",6.725561036718447
"SPG_L_to_IFG_orbitalis_L","SPG_L -- IFG_orbitalis_L","0.0006604685074272248","0.0030397444796378464",5.603999969831258e-12,"1.4872153766090644e-11",1.1207999939662515e-11,"1.2446652293509338e-11",0.999999999994396,"1.0",6.87092227742346
"GP_L_to_PrCu_L","GP_L -- PrCu_L","0.001060515979934081","0.004812819110571467",2.9112561852812763e-12,"7.745887279604424e-12",5.822512370562553e-12,"6.472932656855255e-12",0.9999999999970888,"1.0",6.9681529983762776
"MTG_L_to_MFG_L","MTG_L -- MFG_L","0.00036527401478026996","0.0015510298220174224",1.0280361207908235e-13,"2.742312847985831e-13",2.056072241581647e-13,"2.2882094301473167e-13",0.9999999999998972,"1.0",7.447296243970524
"PSMG_L_to_Thal_L","PSMG_L -- Thal_L","0.007607495942628096","0.03185474274931629",4.8228999175242576e-14,"1.2898453267797431e-13",9.645799835048515e-14,"1.075797718671898e-13",0.9999999999999518,"1.0",7.552098178444954
"Caud_L_to_IFG_opercularis_L","Caud_L -- IFG_opercularis_L","0.0003431290258036887","0.0014351039481705933",4.523652740560344e-14,"1.21294833846631e-13",9.047305481120688e-14,"1.0101360488629895e-13",0.9999999999999547,"1.0",7.560910512702178
