"predictor","real_mean","perm_mean","real_std","perm_std","real_vs_perm_right_p","real_vs_perm_both_p","real_vs_perm_left_p","real_vs_perm_t","real_vs_perm_right_padj","real_vs_perm_both_padj","real_vs_perm_left_padj"
"ITG_L_to_STG_L_pole",-0.06025803043561186,-0.019278581883448293,0.05395933337812537,0.20566384097833268,0.9999999990169774,1.9660449436001643e-9,9.830224718000821e-10,-6.056604283246524,"1.0","2.7912983767162827e-9","2.371627641755443e-9"
"PHG_L_to_STG_L_pole",0.037182177769220455,-0.0044494312485025365,0.01888003446473292,0.05042367371903496,2.561342846378845e-103,5.12268569275769e-103,1.0,24.324309539507507,"8.033302563642741e-102","6.1650926651211725e-102","1.0"
"ENT_L_to_STG_L_pole",0.0011779391511408976,-5.989562694737676e-5,0.0006156974180999676,0.0018166065295279691,1.7788139086376676e-77,3.557627817275335e-77,1.0,20.33155761694618,"3.0181514679344035e-76","2.4066305822744914e-76","1.0"
"FuG_L_to_STG_L_pole",0.04485964278623155,0.00010228877225165086,0.02095362382619303,0.07615741324278152,1.0933152615269722e-64,2.1866305230539444e-64,1.0,18.24075729570327,"1.3157922042795537e-63","1.0933152615269722e-63","1.0"
"SOG_L_to_STG_L_pole",0.01034800605619714,-0.000739888650109595,0.006651394001635416,0.020600669907286272,6.363140347967253e-53,1.2726280695934506e-52,1.0,16.206565600757173,"5.6774571208156096e-52","4.7380217698892856e-52","1.0"
"MOG_L_to_STG_L_pole",0.030279017585488358,-0.0029838598362453136,0.016646437263117184,0.04488204640840489,1.5240766167934497e-87,3.0481532335868993e-87,1.0,21.91594133242533,"3.286290204960876e-86","2.6511248712289417e-86","1.0"
"IOG_L_to_STG_L_pole",0.02266867482369187,-0.002955921355165175,0.019217789758745815,0.06015397200653748,3.048115993312626e-35,6.096231986625251e-35,1.0,12.819901935950973,"1.8449123117418524e-34","1.49871736488293e-34","1.0"
"Cu_L_to_STG_L_pole",0.013544817076478192,-0.0016454354324179697,0.008761113729240533,0.024582160326276335,3.0408852675671094e-66,6.081770535134219e-66,1.0,18.500865283689837,"3.702725002272892e-65","3.085604168560743e-65","1.0"
"LG_L_to_STG_L_pole",0.04464045434629034,-0.00653552744730425,0.03437189212991968,0.11030246314411149,3.270354777711126e-41,6.540709555422252e-41,1.0,14.022399474578462,"2.226853417717773e-40","1.8197941908231264e-40","1.0"
"rostral_ACC_L_to_STG_L_pole",-0.00013246382974119964,2.8319584737662764e-5,0.00024099429484875236,0.0010085304310064474,0.9999994147184028,1.1705631944449764e-6,5.852815972224882e-7,-4.890670660599082,"1.0","1.555241214699038e-6","1.3140270132869312e-6"
"subcallosal_ACC_L_to_STG_L_pole",-0.0009411297674857396,-2.3942848530550584e-5,0.00047771719087935617,0.0017615261934661383,1.0,3.87682771812785e-50,1.938413859063925e-50,-15.758960073530028,"1.0","1.3375055627541084e-49","1.1530220368569898e-49"
"subgenual_ACC_L_to_STG_L_pole",-0.00045688721809825485,-6.988664979184684e-5,0.000296784355016972,0.001052079991984626,1.0,3.5295192564796635e-28,1.7647596282398317e-28,-11.352468291950949,"1.0","7.350206097497892e-28","6.108783328522495e-28"
"dorsal_ACC_L_to_STG_L_pole",-0.00051015593157155,9.327574949725367e-5,0.00044137269566273633,0.0016420440276646222,1.0,1.9567329079970387e-27,9.783664539985193e-28,-11.182462554254926,"1.0","4.0024082209030334e-27","3.3530108605578395e-27"
"PCC_L_to_STG_L_pole",0.0017481596803907847,-0.0005410098673581819,0.0035469942335780674,0.01333674223861009,8.624449695497692e-8,1.7248899390995384e-7,0.9999999137555031,5.264048664603501,"2.860995331679523e-7","2.345940981561133e-7","1.0"
"Ins_L_to_STG_L_pole",0.004635529471881952,0.00251494754839027,0.01237547260497283,0.043976364917672414,0.07108270762029305,0.1421654152405861,0.9289172923797069,1.4689343237087802,"0.17642830308633886","0.15375256507210722","1.0"
"Amyg_L_to_STG_L_pole",0.07719254056407618,-0.0021981663813058806,0.034288438529224786,0.10151601517973902,8.197577730948281e-96,1.6395155461896562e-95,1.0,23.18778977383335,"2.1755110132131978e-94","1.6474743595206738e-94","1.0"
"Hippo_L_to_STG_L_pole",0.001902390057959011,-0.001047274747497004,0.009762889248952637,0.03555281239527778,0.005403109275881027,0.010806218551762054,0.9945968907241189,2.553694016263768,"0.014525241819576267","0.01235849303986047","1.0"
"Caud_L_to_STG_L_pole",-0.019443394884604982,-0.0005642313073828872,0.007052839878736293,0.025146617097415523,1.0,2.596480195469375e-96,1.2982400977346874e-96,-23.309717704029893,"1.0","2.687357002310803e-95","2.1672233889603253e-95"
"Put_L_to_STG_L_pole",-0.043181289081893,-0.004752567681190054,0.039467066730484994,0.15911324376521183,0.9999999999999118,1.7629200899779453e-13,8.814600449889727e-14,-7.468698889960796,"1.0","2.7479251402517673e-13","2.3214024085587447e-13"
"GP_L_to_STG_L_pole",0.018154330634148633,-0.0020494759025623693,0.008692602298538337,0.028003061113673365,1.7477550110270532e-85,3.4955100220541064e-85,1.0,21.595368697437397,"3.69168660492449e-84","2.9413437990455285e-84","1.0"
"Thal_L_to_STG_L_pole",0.019684755814574118,-0.0015186417586152384,0.016957726579736623,0.05663737490067099,5.783107357026672e-29,1.1566214714053344e-28,1.0,11.462180855710589,"3.069495443344926e-28","2.4480638505204933e-28","1.0"
"PIns_L_to_STG_L_pole",0.006656289080341027,0.0038526323035107646,0.03108150495887436,0.11071742217916192,0.22115334394202907,0.44230668788405814,0.778846656057971,0.7686097262018471,"0.5286228890993074","0.4628790919716888","1.0"
"PSTG_L_to_STG_L_pole",-0.01076339001186476,-0.001006255027502858,0.00644695550804066,0.01793302688253436,1.0,2.1642249433126756e-52,1.0821124716563378e-52,-16.16531367593319,"1.0","7.915098290913848e-52","6.787796413117028e-52"
"PSMG_L_to_STG_L_pole",0.04673843558942003,0.0041114050972195365,0.03627507283938064,0.12063729211251412,5.19705856263687e-26,1.039411712527374e-25,1.0,10.780305168446734,"2.537243213362811e-25","2.0530364932554045e-25","1.0"
"PSIG_L_to_STG_L_pole",0.008954705647837577,0.0014944415078628698,0.013868066204176285,0.050715627872495915,3.210028230753502e-6,6.420056461507004e-6,0.9999967899717692,4.536292037781804,"1.0160181097339066e-5","8.305948047074687e-6","1.0"
"MTG_L_pole_to_MTG_L",0.06943034893065915,-0.008532352571033672,0.051716064194576236,0.17829051742201404,9.50180067117721e-38,1.900360134235442e-37,1.0,13.33379775735331,"6.0333519599192715e-37","4.904919548463048e-37","1.0"
"ITG_L_to_MTG_L",0.032084224892502615,-0.010516605506829434,0.048651990349630934,0.15350688683466543,9.979158654660047e-17,1.9958317309320094e-16,0.9999999999999999,8.365576756414539,"4.098583018878233e-16","3.315707610777897e-16","1.0"
"PHG_L_to_MTG_L",0.007856671769766597,-0.0004276819539385699,0.007102419269527011,0.03173796138652581,1.9367595489954156e-15,3.873519097990831e-15,0.999999999999998,7.984053486136611,"7.769558655853702e-15","6.323489379212162e-15","1.0"
"ENT_L_to_MTG_L",0.0015936529386139733,-7.771695309222439e-5,0.0007336315028179317,0.001873503714107007,5.379541731288468e-115,1.0759083462576936e-114,1.0,26.067332389581424,"2.5308298599470746e-113","1.796072803833408e-113","1.0"
"FuG_L_to_MTG_L",0.10777607307028766,0.00712817791280478,0.06493446299776458,0.17047856761837119,2.0870772615616503e-60,4.1741545231233006e-60,1.0,17.515220273962125,"2.2501301726211542e-59","1.846260654458383e-59","1.0"
"SOG_L_to_MTG_L",0.03438623501185628,-0.005363556822716082,0.03670044929493175,0.11340674284432299,2.487165060776097e-25,4.974330121552194e-25,1.0,10.61859380018284,"1.1917665916218799e-24","9.677503150012257e-25","1.0"
"MOG_L_to_MTG_L",-0.026022245999519345,-0.000800774418285604,0.03400447995255443,0.1314488694227747,0.9999999971310578,5.737884520904562e-9,2.868942260452281e-9,-5.875506934540588,"1.0","8.03614408543467e-9","6.826103999007151e-9"
"IOG_L_to_MTG_L",-0.06665854857646451,0.010541020669343914,0.042031918857680456,0.1717531780548171,1.0,1.4895935989933111e-40,7.447967994966556e-41,-13.952387507780498,"1.0","4.105372270537861e-40","3.4766215624374678e-40"
"Cu_L_to_MTG_L",0.019157751045099296,-0.007640542450514806,0.032086959486921085,0.09776782285990604,1.2057870895412985e-16,2.411574179082597e-16,0.9999999999999999,8.341676101858216,"4.913345030217496e-16","3.9935668405607803e-16","1.0"
"LG_L_to_MTG_L",0.05084259316120535,-0.0185116576776247,0.06501524017009472,0.21663046360128926,1.0765659775253408e-21,2.1531319550506815e-21,1.0,9.71833338520509,"4.9302910917642825e-21","3.902787344093617e-21","1.0"
"rostral_ACC_L_to_MTG_L",-0.00030638771316749845,2.4902762813788755e-5,0.00018633341473939686,0.0007962395967490757,1.0,1.8826559941450667e-34,9.413279970725333e-35,-12.717798311244174,"1.0","4.542072153706629e-34","3.835726287283748e-34"
"subcallosal_ACC_L_to_MTG_L",-0.0008570184599661331,-6.236843997260919e-5,0.0004904974409086649,0.0017242196935535583,1.0,2.729958675807115e-40,1.3649793379035576e-40,-13.900707398207137,"1.0","7.455164193826818e-40","6.306935780045456e-40"
"subgenual_ACC_L_to_MTG_L",-0.0002452058180605916,-7.44707259366319e-5,0.00026123616795877187,0.0010453525315959158,0.9999997454679364,5.090641273061048e-7,2.545320636530524e-7,-5.056023010603905,"1.0","6.807252865139773e-7","5.751980041067888e-7"
"dorsal_ACC_L_to_MTG_L",0.0007990770871858802,-0.0002097174327806531,0.0024597358854823365,0.007293109956389209,1.9855377879016288e-5,3.9710755758032576e-5,0.999980144622121,4.12762081868395,"6.062040148903203e-5","4.981894813280451e-5","1.0"
"PCC_L_to_MTG_L",0.004425720326677089,-0.00019094211813752192,0.0196520006078232,0.06359881737935441,0.014848946156725995,0.02969789231345199,0.985151053843274,2.1772164892914714,"0.039106003237179145","0.033482917804382145","1.0"
"Ins_L_to_MTG_L",0.006205768448970666,0.0022473596385096453,0.009355093955813448,0.03447801281256159,0.00024773176472939066,0.0004954635294587813,0.9997522682352706,3.494678412749507,"0.0007082938577207716","0.0005928378647281372","1.0"
"Amyg_L_to_MTG_L",0.03495629898448193,0.00010512033317042191,0.016407780235847037,0.052413278441307345,1.9983728091378852e-74,3.9967456182757704e-74,1.0,19.841825940545892,"2.9547369392253016e-73","2.419082874219545e-73","1.0"
"Hippo_L_to_MTG_L",0.044733739688639224,-0.004978916229189854,0.03251331881113049,0.0991207723408184,2.0657974264950768e-47,4.1315948529901536e-47,1.0,15.20287753092827,"1.6446925664787728e-46","1.3532280610268383e-46","1.0"
"Caud_L_to_MTG_L",-0.005329108411137562,-0.0016277111016779556,0.008815568161790438,0.03121463200385373,0.9998408350892338,0.0003183298215324716,0.0001591649107662358,-3.6125231805731532,"1.0","0.0003835522296695089","0.0003294713652861081"
"Put_L_to_MTG_L",-0.04890666112534962,-0.01017851177723202,0.04798797785341796,0.17274374368386666,0.9999999999946434,1.071317913828945e-11,5.356589569144725e-12,-6.877664446000757,"1.0","1.6069768707434174e-11","1.3756998024974667e-11"
"GP_L_to_MTG_L",0.04309162124914086,-0.004943329137986764,0.019983947869673467,0.051994915310609346,2.0204738306098707e-121,4.0409476612197414e-121,1.0,27.016534262627424,"1.1617724526006756e-119","7.745149684004505e-120","1.0"
"Thal_L_to_MTG_L",0.005387392820397513,-0.002704827726634327,0.017193401001520392,0.06033650409171881,2.430894435561933e-5,4.861788871123866e-5,0.9999756910556443,4.080033973625822,"7.335206241418661e-5","6.062592146521929e-5","1.0"
"PIns_L_to_MTG_L",0.014995313469238889,0.0022092215688956245,0.01842112803211485,0.05917972246014007,6.763001803177243e-11,1.3526003606354487e-10,0.99999999993237,6.489616031320053,"2.380852675608315e-10","1.9634521364062967e-10","1.0"
"PSTG_L_to_MTG_L",-0.1385366218186195,-0.0016396793600790029,0.053134294621835214,0.13251066905763884,1.0,1.8444637436832858e-140,9.222318718416429e-141,-29.84805975058301,"1.0","5.9656874209756276e-139","4.150043423287393e-139"
"PSMG_L_to_MTG_L",-0.04173202057736144,-0.006594921560450419,0.0908580592388799,0.2817504670415604,0.9999016446757771,0.00019671064844575356,9.835532422287678e-5,-3.7370975785834455,"1.0","0.00023910618297090513","0.00020565204155692418"
"PSIG_L_to_MTG_L",-0.06297072186324139,0.0002794989218548066,0.0379869374121246,0.16279705156571248,1.0,2.0411134002623294e-30,1.0205567001311647e-30,-11.852790394551086,"1.0","4.504376053883819e-30","3.7724149451276985e-30"
"ITG_L_to_MTG_L_pole",0.04567721940119556,-0.010443760467749913,0.0601293956967681,0.1945882254996803,4.419109064508062e-18,8.838218129016124e-18,1.0,8.7513872725077,"1.8592593015308308e-17","1.499599305496998e-17","1.0"
"PHG_L_to_MTG_L_pole",0.019538067610978108,-2.347619099213834e-5,0.010849280177707123,0.02837207204269014,1.2578184630917985e-77,2.515636926183597e-77,1.0,20.35559316706397,"2.2065120496610362e-76","1.7242941845033264e-76","1.0"
"ENT_L_to_MTG_L_pole",0.004020282477786832,0.0006504520258696616,0.003591100809536889,0.011320319812857615,3.418093495176024e-19,6.836186990352048e-19,1.0,9.057868475671224,"1.4927117162477573e-18","1.1891518546242638e-18","1.0"
"FuG_L_to_MTG_L_pole",0.01782985077534631,0.005973811046577631,0.020097731114713628,0.07889594192270408,2.02763139656987e-6,4.05526279313974e-6,0.9999979723686034,4.634302620427985,"6.477155850153752e-6","5.292808311348841e-6","1.0"
"SOG_L_to_MTG_L_pole",0.011048958596840587,-0.0004534181820926088,0.006010593655836171,0.015563241032233945,2.2303720720637516e-85,4.460744144127503e-85,1.0,21.578839496328502,"4.616870189171966e-84","3.7232824106225535e-84","1.0"
"MOG_L_to_MTG_L_pole",0.025222602599747866,0.00017239929576513707,0.014821065368272898,0.03627825576742553,1.1052627877284613e-75,2.2105255754569226e-75,1.0,20.04426612798033,"1.787417164529621e-74","1.412280228764145e-74","1.0"
"IOG_L_to_MTG_L_pole",0.01609051112685475,0.0057061142342240126,0.022394500961303323,0.0851973789518802,9.272813603918675e-5,0.0001854562720783735,0.9999072718639608,3.752099137245545,"0.0002703482276072065","0.00022608626808140938","1.0"
"Cu_L_to_MTG_L_pole",0.009392546194466752,-0.0014272984752506078,0.005725366302279206,0.018747318515967924,1.5939950245688112e-59,3.1879900491376225e-59,1.0,17.363644474059914,"1.6664493438673935e-58","1.3634585540733219e-58","1.0"
"LG_L_to_MTG_L_pole",0.019126403365165145,-0.004282525430497108,0.022111496613444828,0.0839282190096074,8.862437087729476e-17,1.7724874175458953e-16,0.9999999999999999,8.38053779913184,"3.6544312294023937e-16","2.9589104470322606e-16","1.0"
"rostral_ACC_L_to_MTG_L_pole",-0.00026053928864214654,1.7183727070672895e-5,0.00024631444932634845,0.0010240689397106903,0.9999999999999998,2.898443370753997e-16,1.4492216853769986e-16,-8.318392586909622,"1.0","4.784511784258991e-16","4.0212987784589634e-16"
"subcallosal_ACC_L_to_MTG_L_pole",-0.001164590438373578,-3.989734677424815e-5,0.000666913488704073,0.002556199746591964,1.0,1.3589701457102802e-37,6.794850728551401e-38,-13.363235242529777,"1.0","3.525148122331178e-37","2.967371520696498e-37"
"subgenual_ACC_L_to_MTG_L_pole",-0.0002468117857246799,-8.624230422794499e-5,0.00022805981921182698,0.0008913324389857218,0.9999999835281825,3.2943634791497744e-8,1.6471817395748872e-8,-5.568913739701406,"1.0","4.558377273957242e-8","3.857088462579204e-8"
"dorsal_ACC_L_to_MTG_L_pole",-2.121638621219768e-5,-2.3396867507495724e-5,0.00025975602149809295,0.0008978251357135546,0.4706786156034889,0.9413572312069778,0.5293213843965111,0.0735826196614423,"1.0","0.955200719901198","0.956548123770105"
"PCC_L_to_MTG_L_pole",0.0006335647291206821,-0.0003765217650159752,0.004364721822967232,0.015359280517478289,0.02274127881442141,0.04548255762884282,0.9772587211855785,2.0026701098508375,"0.058990535270491626","0.05081098734488969","1.0"
"Ins_L_to_MTG_L_pole",-0.003489911047003995,0.0005502166528858728,0.004547191348787248,0.021437499845558934,0.9999999945742839,1.0851432183754245e-8,5.4257160918771225e-9,-5.765393422082042,"1.0","1.5156858718199248e-8","1.285038021760371e-8"
"Amyg_L_to_MTG_L_pole",0.06578511520046645,-0.0003074858668166354,0.025487594867309064,0.06257877418430283,4.694385872796373e-148,9.388771745592746e-148,1.0,30.91043972411993,"6.940984826206067e-146","3.8869515026753967e-146","1.0"
"Hippo_L_to_MTG_L_pole",0.03245591624510056,-0.00010475758832578386,0.02114246510589984,0.0735608442849082,1.7985884175919102e-38,3.5971768351838204e-38,1.0,13.479488764109359,"1.1781892482326754e-37","9.449436610191e-38","1.0"
"Caud_L_to_MTG_L_pole",-0.0008704719922948519,-0.0014171265263290746,0.008894364500923095,0.030487962052995785,0.2942066124388842,0.5884132248777684,0.7057933875611158,0.541312021986248,"0.6904849067443201","0.6059777987547167","1.0"
"Put_L_to_MTG_L_pole",-0.013183659078870227,-0.0044294331808702285,0.023420215857596363,0.08072234065318626,0.9995143613701929,0.0009712772596143428,0.0004856386298071714,-3.308551946433991,"1.0","0.0011515142768623652","0.0009913924691329831"
"GP_L_to_MTG_L_pole",0.025251917367855117,-0.003596899718090392,0.0124048759219393,0.036110086658919856,1.0161319006562082e-99,2.0322638013124165e-99,1.0,23.78124936154312,"2.9213792143865987e-98","2.26171294017027e-98","1.0"
"Thal_L_to_MTG_L_pole",0.016943672038741323,0.0006659043781514747,0.00961970184220273,0.037481180325052134,5.452796705194432e-38,1.0905593410388865e-37,1.0,13.382528139569128,"3.4837312283186655e-37","2.836002306470471e-37","1.0"
"PIns_L_to_MTG_L_pole",0.029023559391318093,-0.00048114239276698473,0.024596964589475585,0.07704838292319732,6.28222943626565e-29,1.25644588725313e-28,1.0,11.454067236122798,"3.31740176864028e-28","2.6539214149122237e-28","1.0"
"PSTG_L_to_MTG_L_pole",-0.03811348929348153,0.00035248968560585794,0.015580535623328768,0.040039464975038845,1.0,1.4119240698576428e-127,7.059620349288214e-128,-27.965252067558286,"1.0","3.321230482506046e-126","2.5195541591425178e-126"
"PSMG_L_to_MTG_L_pole",-0.005306980044195314,-0.001219958743212045,0.03147380714297225,0.10716830495180579,0.8768603997154341,0.2462792005691318,0.1231396002845659,-1.16011490259494,"1.0","0.26278244596809425","0.23257205528198122"
"PSIG_L_to_MTG_L_pole",-0.005306156073418618,0.00153203859912716,0.01949049888101968,0.0782792898940231,0.99655749981852,0.006885000362960014,0.003442500181480007,-2.7079817491013523,"1.0","0.00793538460541605","0.006865101517980361"
"PHG_L_to_ITG_L",0.05087132742228561,-0.009110453028266763,0.03333526498039719,0.11519705505155885,6.461399148739125e-51,1.292279829747825e-50,1.0,15.845517178623771,"5.43703099101219e-50","4.533930928098301e-50","1.0"
"ENT_L_to_ITG_L",0.008270979071627221,0.0007180664637852131,0.008042594032067215,0.02639165638898042,4.1975131733523796e-18,8.395026346704759e-18,1.0,8.75763523194367,"1.773235156906005e-17","1.4267409308439125e-17","1.0"
"FuG_L_to_ITG_L",0.16032521902795774,-0.023675981304701894,0.06810730951215645,0.2615605561806262,1.7305312623747857e-84,3.4610625247495713e-84,1.0,21.43977070182606,"3.511960503054712e-83","2.798593525871724e-83","1.0"
"SOG_L_to_ITG_L",0.06688030939593588,-0.0006381262951722922,0.035572945039744654,0.08673947377812523,7.987042436871117e-94,1.5974084873742235e-93,1.0,22.88398275069533,"2.016241200527221e-92","1.5597337588984162e-92","1.0"
"MOG_L_to_ITG_L",0.12399947118355206,-0.01242636444340548,0.06651946853084771,0.1612988475351857,1.03249831346965e-107,2.0649966269393e-107,1.0,24.9834106178844,"3.957910201633659e-106","2.8882047417326696e-106","1.0"
"IOG_L_to_ITG_L",0.020732070555318546,0.004352553930420913,0.04889971423962706,0.2336411853889897,0.014331836428829771,0.028663672857659542,0.9856681635711702,2.191255008210981,"0.037840435468976565","0.03235212803454485","1.0"
"Cu_L_to_ITG_L",0.017285087084520128,-0.005242777971838988,0.021779320375197586,0.07924546536694964,3.709678850144801e-18,7.419357700289601e-18,1.0,8.77262453103043,"1.573572790942569e-17","1.2629992137828515e-17","1.0"
"LG_L_to_ITG_L",0.04626704057437189,-0.006816089930912165,0.0553998062533128,0.192178360591065,5.940516703373999e-17,1.1881033406747997e-16,1.0,8.430802390546825,"2.4692509188723247e-16","1.993009655751082e-16","1.0"
"rostral_ACC_L_to_ITG_L",-0.0002530320060107739,7.619975823492808e-6,0.00014927860332423316,0.0005523217185470219,1.0,3.332766018670637e-42,1.6663830093353186e-42,-14.273724971118098,"1.0","9.635231366827121e-42","8.135407616330446e-42"
"subcallosal_ACC_L_to_ITG_L",-0.00038737354927856257,-2.8045926115595037e-5,0.00034525462316525494,0.0011775948066571748,1.0,1.5247571393012322e-19,7.623785696506161e-20,-9.233609789983323,"1.0","2.702266505439684e-19","2.228988190927649e-19"
