,abs_coef,coef,edge_conn,name
12542,9.59662572024e-05,-9.59662572024e-05,17_153,LFOG_R--SFO_R
12543,9.59591078268e-05,9.59591078268e-05,12_152,IFG_orbitalis_L--SFO_L
12544,9.59338876547e-05,-9.59338876547e-05,15_98,IFG_triangularis_R--Midbrain_L
12545,9.58449119739e-05,-9.58449119739e-05,115_144,Medulla_R--Fx_L
12546,9.58397591955e-05,9.58397591955e-05,23_63,PoCG_R--subcallosal_ACC_R
12547,9.58381113812e-05,9.58381113812e-05,27_112,SPG_R--Pons_L
12548,9.5824116088e-05,-9.5824116088e-05,164_174,OlfactoryRadiation_L--LV_temporal_L
12549,9.58151538599e-05,9.58151538599e-05,26_165,SPG_L--OlfactoryRadiation_R
12550,9.57951008331e-05,-9.57951008331e-05,37_70,STG_R_pole--Ins_L
12551,9.57280936689e-05,9.57280936689e-05,119_151,SCR_R--SS_R
12552,9.56954279979e-05,9.56954279979e-05,48_59,FuG_L--LG_R
12553,9.56187797261e-05,-9.56187797261e-05,52_171,MOG_L--LV_body_L
12554,9.55856943295e-05,-9.55856943295e-05,131_180,ALIC_R--III_and_IV_ventricle
12555,9.55647370084e-05,-9.55647370084e-05,74_116,Hippo_L--ACR_L
12556,9.55484636989e-05,9.55484636989e-05,3_150,SFG_PFC_R--SS_L
12557,9.55162937687e-05,-9.55162937687e-05,89_100,NucAccumbens_R--CST_L
12558,9.55003023029e-05,-9.55003023029e-05,66_128,dorsal_ACC_L--TAP_L
12559,9.54950824611e-05,9.54950824611e-05,167_187,Mammillary_R--PSIG_L
12560,9.54943034557e-05,9.54943034557e-05,67_161,dorsal_ACC_R--AnteriorCom_R
12561,9.54828862603e-05,9.54828862603e-05,98_114,Midbrain_L--Medulla_L
12562,9.54556371963e-05,-9.54556371963e-05,102_125,SCP_L--BCC_R
12563,9.54343587239e-05,9.54343587239e-05,105_168,MCP_R--OpticTract_L
12564,9.54273061419e-05,9.54273061419e-05,130_146,ALIC_L--IFO_L
12565,9.54238652263e-05,-9.54238652263e-05,19_163,MFOG_R--LenticularFasc_R
12566,9.53896554e-05,9.53896554e-05,114_157,Medulla_L--UNC_R
12567,9.53895786143e-05,9.53895786143e-05,8_47,MFG_DPFC_L--ENT_R
12568,9.53600322868e-05,9.53600322868e-05,139_155,CGC_R--SLF_R
12569,9.53547601782e-05,9.53547601782e-05,99_186,Midbrain_R--PSMG_R
12570,9.53065021618e-05,9.53065021618e-05,5_78,SFG_pole_R--Put_L
12571,9.5255526922e-05,-9.5255526922e-05,63_121,subcallosal_ACC_R--PCR_R
12572,9.52438839322e-05,-9.52438839322e-05,46_135,ENT_L--RLIC_R
12573,9.50022639734e-05,9.50022639734e-05,2_96,SFG_PFC_L--CP_L
12574,9.49760925536e-05,9.49760925536e-05,0_97,SFG_L--CP_R
