"predictor","neg_ratio","pos_ratio","standard_dev","mean","pos_ratio_adj","neg_ratio_adj"
"PIns_L_to_PHG_L",0.9803921568627451,0.0392156862745098,2.4751789839862226e-5,-3.1190011254392496e-5,"0.1338282885969922","1.0"
"PIns_L_to_PoCG_L",0.0392156862745098,0.9803921568627451,0.0011100521978684823,0.002160823770589297,"1.0","0.1085379033503165"
"PIns_L_to_PrCG_L",0.0392156862745098,0.9803921568627451,0.0006428228346550814,0.0011299133864596325,"1.0","0.1085379033503165"
"PIns_L_to_PrCu_L",0.0196078431372549,1.0,3.972095949810991e-5,8.227733913165567e-5,"1.0","0.07967811402017454"
"PIns_L_to_SFG_L",0.0196078431372549,1.0,6.805420599738336e-5,0.00013261430498678843,"1.0","0.07967811402017454"
"PIns_L_to_SFG_PFC_L",0.0392156862745098,0.9803921568627451,0.00012344892081874733,0.00033148949172791666,"1.0","0.1085379033503165"
"PIns_L_to_SFG_pole_L",0.9803921568627451,0.0392156862745098,6.59026529961236e-6,-1.3263893965797025e-5,"0.1338282885969922","1.0"
"PIns_L_to_SMG_L",0.0196078431372549,1.0,0.0002382293483566933,0.0005516916135421095,"1.0","0.07967811402017454"
"PIns_L_to_SPG_L",0.0392156862745098,0.9803921568627451,0.00021885434598910639,0.0005190101673440459,"1.0","0.1085379033503165"
"PIns_L_to_STG_L",0.0784313725490196,0.9411764705882353,9.188600173321025e-5,0.00013526094741952695,"1.0","0.20497120781398062"
"PIns_L_to_STG_L_pole",0.29411764705882354,0.7254901960784313,7.863507445109443e-5,4.448555579510712e-5,"1.0","0.5455533136737545"
"PIns_L_to_dorsal_ACC_L",0.0392156862745098,0.9803921568627451,0.00024631491927496623,0.0004715729706580217,"1.0","0.1085379033503165"
"PIns_L_to_rostral_ACC_L",0.9607843137254902,0.058823529411764705,1.4124050084382339e-6,-3.4916579792407938e-6,"0.18461134453781514","1.0"
"PIns_L_to_subcallosal_ACC_L",1.0,0.0196078431372549,3.322305066065944e-6,-7.724349129832425e-6,"0.08836098541980894","1.0"
"PIns_L_to_subgenual_ACC_L",1.0,0.0196078431372549,9.725541226953127e-7,-1.4256921237882574e-6,"0.08836098541980894","1.0"
"PSIG_L_to_AG_L",0.9607843137254902,0.058823529411764705,0.00010640221570262559,-0.00018133670753980597,"0.18461134453781514","1.0"
"PSIG_L_to_Amyg_L",0.0196078431372549,1.0,1.0209078370597745e-5,1.7434278222111283e-5,"1.0","0.07967811402017454"
"PSIG_L_to_Cu_L",0.7843137254901961,0.23529411764705882,6.215589840152077e-5,-6.564981687594015e-5,"0.5723590474251985","1.0"
"PSIG_L_to_ENT_L",0.9803921568627451,0.0392156862745098,2.663978884878371e-6,-4.959149391094528e-6,"0.1338282885969922","1.0"
"PSIG_L_to_FuG_L",0.0196078431372549,1.0,0.0002994654685824704,0.0007357017293491971,"1.0","0.07967811402017454"
"PSIG_L_to_Hippo_L",1.0,0.0196078431372549,3.3932976732763754e-5,-8.143869810958654e-5,"0.08836098541980894","1.0"
"PSIG_L_to_IFG_opercularis_L",0.21568627450980393,0.803921568627451,8.129456694262156e-5,4.976588675129703e-5,"1.0","0.4235403658670172"
"PSIG_L_to_IFG_orbitalis_L",0.0392156862745098,0.9803921568627451,7.024810196466902e-5,0.00019552377504763758,"1.0","0.1085379033503165"
"PSIG_L_to_IFG_triangularis_L",0.0196078431372549,1.0,9.076939465455255e-5,0.00017563856035248383,"1.0","0.07967811402017454"
"PSIG_L_to_ITG_L",0.6470588235294118,0.37254901960784315,0.00024303800989928755,-8.45915666693432e-5,"0.8615196078431373","1.0"
"PSIG_L_to_Ins_L",0.0196078431372549,1.0,4.7104529563389594e-5,0.0001241622876776971,"1.0","0.07967811402017454"
"PSIG_L_to_LFOG_L",0.0196078431372549,1.0,2.7443069219078655e-5,8.927052779080998e-5,"1.0","0.07967811402017454"
"PSIG_L_to_LG_L",1.0,0.0196078431372549,0.0006341980960791986,-0.001380905392826371,"0.08836098541980894","1.0"
"PSIG_L_to_MFG_DPFC_L",0.0196078431372549,1.0,0.00010394538806859573,0.0002610102806859297,"1.0","0.07967811402017454"
"PSIG_L_to_MFG_L",0.8235294117647058,0.19607843137254902,3.3402375594113885e-5,-1.7586863721933406e-5,"0.5012477718360071","1.0"
"PSIG_L_to_MFOG_L",0.9607843137254902,0.058823529411764705,9.608081399534794e-6,-1.3568973636910224e-5,"0.18461134453781514","1.0"
"PSIG_L_to_MTG_L",0.7450980392156863,0.27450980392156865,0.00016516496072090935,-7.285503310720241e-5,"0.6519607843137255","1.0"
"PSIG_L_to_MTG_L_pole",0.23529411764705882,0.7843137254901961,0.00015334880131764102,-1.3082543882990327e-5,"1.0","0.4531829170024174"
"PSIG_L_to_PCC_L",0.7843137254901961,0.23529411764705882,5.2375003621125886e-5,-3.849830554372234e-5,"0.5723590474251985","1.0"
"PSIG_L_to_PHG_L",0.9411764705882353,0.0784313725490196,4.264402577244316e-6,-6.902543898520887e-6,"0.23462661660408846","1.0"
"PSIG_L_to_PIns_L",0.0196078431372549,1.0,0.0001960982883373132,0.000526905255949109,"1.0","0.07967811402017454"
