"predictor","neg_ratio","pos_ratio","standard_dev","mean","pos_ratio_adj","neg_ratio_adj"
"MTG_L_pole_to_STG_L_pole",0.82,0.2,7.425515024601702e-5,-5.6266095915391704e-5,"0.5075812274368231","1.0"
"MTG_L_to_AG_L",0.18,0.84,0.00022334898024340617,0.00035325538357189025,"1.0","0.3979245283018868"
"MTG_L_to_IFG_opercularis_L",0.18,0.84,0.00013993328831117462,0.00013836582195013328,"1.0","0.3979245283018868"
"MTG_L_to_IFG_orbitalis_L",0.1,0.92,6.992327862438322e-5,6.88508281851611e-5,"1.0","0.2556363636363636"
"MTG_L_to_IFG_triangularis_L",0.02,1.0,9.054395130654156e-5,0.0001537244784976264,"1.0","0.08127167630057804"
"MTG_L_to_LFOG_L",0.02,1.0,4.502098135864137e-5,0.0001336695349262955,"1.0","0.08127167630057804"
"MTG_L_to_MFG_DPFC_L",0.04,0.98,3.467442324197904e-5,9.827352355126353e-5,"1.0","0.11070866141732283"
"MTG_L_to_MFG_L",0.22,0.8,1.741614653176433e-5,1.1046052600635533e-5,"1.0","0.43080779944289693"
"MTG_L_to_MFOG_L",1.0,0.02,9.628036895404067e-5,-0.0001934522096713245,"0.0889873417721519","1.0"
"MTG_L_to_PoCG_L",0.82,0.2,3.051810129002429e-5,-2.595180629766515e-7,"0.5075812274368231","1.0"
"MTG_L_to_PrCG_L",0.2,0.82,8.127160212674954e-5,7.038907441111633e-5,"1.0","0.407536231884058"
"MTG_L_to_PrCu_L",0.04,0.98,0.00015407878673034074,0.00020925354001634272,"1.0","0.11070866141732283"
"MTG_L_to_SFG_L",0.02,1.0,1.3780223792896775e-5,2.101810391667899e-5,"1.0","0.08127167630057804"
"MTG_L_to_SFG_PFC_L",0.02,1.0,4.9592774148732866e-5,0.00013079153077212542,"1.0","0.08127167630057804"
"MTG_L_to_SFG_pole_L",0.96,0.06,1.3050693053435546e-6,-2.5479657906641685e-6,"0.18830357142857143","1.0"
"MTG_L_to_SMG_L",0.14,0.88,4.291151566668822e-5,5.139176140893077e-5,"1.0","0.338213058419244"
"MTG_L_to_SPG_L",0.2,0.82,6.11969255615445e-5,6.820896735616885e-5,"1.0","0.407536231884058"
"MTG_L_to_STG_L",0.48,0.54,0.0002755880366621303,-7.888907356781105e-5,"1.0","0.837320099255583"
"MTG_L_to_STG_L_pole",0.84,0.18,0.00013708405035055079,-0.0001530185680481185,"0.4866923076923077","1.0"
