"coef","pvalue","tscore","edge","edge_name","cor_coef","pvalue_adj"
-3.3076817256311135,0.12829715766382593,-1.5464723542611964,"x40_54","MTG_L_pole -- IOG_L",-0.21365419590087784,"0.2837340986796151"
-1.516600964508188,0.1287623022740568,-1.5445465056485632,"x52_54","MOG_L -- IOG_L",-0.2134002524805643,"0.2837852706352901"
-1.9877534006681874,0.12886867362182255,-1.5441068766304111,"x0_14","SFG_L -- IFG_triangularis_L",-0.21334227669828246,"0.2837852706352901"
38.22225471826736,0.13030848058407885,1.5381845821752578,"x62_68","subcallosal_ACC_L -- PCC_L",0.2125610585927461,"0.28634666115609686"
-18.832852658780258,0.13065782474032836,-1.5367555334047933,"x18_40","MFOG_L -- MTG_L_pole",-0.21237248965969974,"0.2865060351827115"
-130.01399335191323,0.13101217746473054,-1.5353091123106335,"x44_70","PHG_L -- Ins_L",-0.21218160421408078,"0.28667569487525607"
-41.94214135646528,0.13188280018599896,-1.5317685705686295,"x72_181","Amyg_L -- PIns_L",-0.21171425338775537,"0.28797193711499774"
-14.411655472051796,0.13304049216732644,-1.5270893959139398,"x52_72","MOG_L -- Amyg_L",-0.21109638040275563,"0.2898882303014376"
-0.986129891982421,0.13336442819779604,-1.5257859241389713,"x26_68","SPG_L -- PCC_L",-0.2109242151978269,"0.2899835781191573"
-72.60294025923503,0.1348840415914424,-1.5197046897603514,"x74_76","Hippo_L -- Caud_L",-0.21012073415076968,"0.29267292043426185"
-3.155822616139223,0.1352481562382635,-1.518255673849867,"x38_50","MTG_L -- SOG_L",-0.2099292205189843,"0.29284904122720234"
-5.908218516405067,0.13605410812664154,-1.5150593480707755,"x34_70","STG_L -- Ins_L",-0.2095066828946407,"0.29397912716299374"
-520.1531079754749,0.13719281956615817,-1.5105689006193035,"x6_74","MFG_L -- Hippo_L",-0.2089128708483356,"0.295727517634842"
-1.7630160921846239,0.13768978690307992,-1.508618416391947,"x34_38","STG_L -- MTG_L",-0.208654868820921,"0.295727517634842"
75.40235212926618,0.137720447826081,1.5084982624683871,"x64_78","subgenual_ACC_L -- Put_L",0.20863897392917513,"0.295727517634842"
-8.880452805519164,0.13870328294454293,-1.5046579363254815,"x10_38","IFG_opercularis_L -- MTG_L",-0.20813085880368395,"0.29642894817595106"
-21.55114606776244,0.13897282316592147,-1.5036085106742865,"x40_50","MTG_L_pole -- SOG_L",-0.20799197952706255,"0.29642894817595106"
-48.374264157737265,0.13902803648617396,-1.5033937428954671,"x14_32","IFG_triangularis_L -- PrCu_L",-0.20796355595903962,"0.29642894817595106"
-7.32531059907826,0.13919272349131614,-1.5027535479753675,"x30_48","AG_L -- FuG_L",-0.20787882586014822,"0.29642894817595106"
6.091867600927631,0.13951912152254287,1.5014864999712223,"x0_32","SFG_L -- PrCu_L",0.207711117665914,"0.2965139440982174"
-510.1522395321632,0.14006689222299046,-1.4993653750828875,"x40_60","MTG_L_pole -- rostral_ACC_L",-0.2074303216996224,"0.29706810133359657"
-26.52985735286254,0.1411379073118147,-1.4952370181738504,"x0_12","SFG_L -- IFG_orbitalis_L",-0.20688366000178607,"0.29872747253114157"
-16.919535342430713,0.14224369970157505,-1.4910005536254067,"x14_48","IFG_triangularis_L -- FuG_L",-0.2063224815782313,"0.30045352896149013"
-282.74679261427934,0.14346060489065554,-1.4863684026486836,"x36_62","STG_L_pole -- subcallosal_ACC_L",-0.20570865593277612,"0.30240677405667715"
-324.2889315503766,0.14449607822877283,-1.4824512611219536,"x20_28","RG_L -- SMG_L",-0.20518938960044378,"0.3039704084690648"
-144.49225110543907,0.14537671621575965,-1.479137255254677,"x4_181","SFG_pole_L -- PIns_L",-0.20474994110926906,"0.304756907943065"
-679.4840438837649,0.14545885268007158,-1.4788289686860114,"x4_40","SFG_pole_L -- MTG_L_pole",-0.20470905495819725,"0.304756907943065"
-8.39576445812108,0.14606117564637244,-1.476572427504185,"x70_185","Ins_L -- PSMG_L",-0.20440975116753565,"0.30540063998786965"
-553.2683838778703,0.14694574268295157,-1.4732717490161282,"x4_48","SFG_pole_L -- FuG_L",-0.20397185151806413,"0.3066307332194655"
1.4362337224058361,0.1475433710679552,1.4710506054178563,"x60_66","rostral_ACC_L -- dorsal_ACC_L",0.203677104367435,"0.30725832807914216"
-9.341753850102538,0.14818757946756694,-1.4686642623681296,"x14_34","IFG_triangularis_L -- STG_L",-0.20336037342299357,"0.30798021033922046"
-79.15859379334061,0.14983142796566395,-1.4626117240936023,"x4_60","SFG_pole_L -- rostral_ACC_L",-0.202556755063858,"0.3107726010911066"
-903.2642887400377,0.15058099247997164,-1.4598691923247598,"x6_18","MFG_L -- MFOG_L",-0.20219248389152486,"0.311497823262764"
496.20536968292373,0.15078300430400457,1.4591318994220557,"x22_62","PoCG_L -- subcallosal_ACC_L",0.20209454014844075,"0.311497823262764"
